geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,0,100,0,0,0
Alaska,100,0,0,0,0
Arizona,0,0,25,75,0
Arkansas,0,0,0,0,0
California,44,25,2,27,2
Colorado,16,51,0,33,0
Connecticut,50,0,0,50,0
Delaware,0,0,0,0,0
District of Columbia,33,34,0,33,0
Florida,54,37,0,9,0
Georgia,20,0,40,40,0
Hawaii,0,0,0,0,0
Idaho,0,100,0,0,0
Illinois,67,33,0,0,0
Indiana,100,0,0,0,0
Iowa,100,0,0,0,0
Kansas,100,0,0,0,0
Kentucky,0,0,0,0,0
Louisiana,0,0,0,0,0
Maine,0,100,0,0,0
Maryland,0,20,0,80,0
Massachusetts,38,25,0,37,0
Michigan,40,0,0,40,20
Minnesota,80,20,0,0,0
Mississippi,0,0,0,0,0
Missouri,67,0,0,33,0
Montana,0,0,0,0,0
Nebraska,0,0,0,100,0
Nevada,0,0,0,0,0
New Hampshire,0,0,0,0,0
New Jersey,29,14,29,28,0
New Mexico,0,0,0,0,0
New York,53,14,0,24,9
North Carolina,56,11,0,33,0
North Dakota,0,0,0,0,0
Ohio,80,20,0,0,0
Oklahoma,50,50,0,0,0
Oregon,0,100,0,0,0
Pennsylvania,46,18,9,27,0
Rhode Island,100,0,0,0,0
South Carolina,100,0,0,0,0
South Dakota,0,0,0,0,0
Tennessee,60,40,0,0,0
Texas,42,25,8,8,17
Utah,67,0,0,33,0
Vermont,100,0,0,0,0
Virginia,33,17,0,33,17
Washington,18,73,0,9,0
West Virginia,100,0,0,0,0
Wisconsin,43,14,0,43,0
Wyoming,0,0,0,0,0
