geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,35,50,0,12,3
Alaska,20,70,0,10,0
Arizona,31,37,6,18,8
Arkansas,21,48,2,16,13
California,36,42,4,14,4
Colorado,27,59,0,14,0
Connecticut,42,42,0,7,9
Delaware,38,25,0,37,0
District of Columbia,33,56,0,11,0
Florida,32,48,3,12,5
Georgia,34,42,3,19,2
Hawaii,42,30,0,23,5
Idaho,22,51,0,16,11
Illinois,31,44,1,15,9
Indiana,20,59,4,15,2
Iowa,21,56,2,12,9
Kansas,30,39,9,16,6
Kentucky,28,44,6,14,8
Louisiana,31,38,0,31,0
Maine,29,48,0,14,9
Maryland,37,35,1,19,8
Massachusetts,38,38,4,15,5
Michigan,33,44,3,16,4
Minnesota,30,39,4,22,5
Mississippi,22,57,4,8,9
Missouri,32,44,0,17,7
Montana,29,29,0,28,14
Nebraska,42,48,0,10,0
Nevada,35,33,2,28,2
New Hampshire,39,51,0,5,5
New Jersey,37,44,2,11,6
New Mexico,24,43,7,23,3
New York,31,41,4,19,5
North Carolina,40,38,5,14,3
North Dakota,18,46,0,36,0
Ohio,25,49,2,18,6
Oklahoma,18,68,2,9,3
Oregon,29,40,1,27,3
Pennsylvania,29,47,2,17,5
Rhode Island,17,42,0,33,8
South Carolina,35,42,7,15,1
South Dakota,39,50,0,11,0
Tennessee,28,58,0,11,3
Texas,38,41,3,14,4
Utah,35,45,5,10,5
Vermont,12,76,0,12,0
Virginia,31,44,6,16,3
Washington,25,54,0,15,6
West Virginia,50,37,4,9,0
Wisconsin,32,42,2,17,7
Wyoming,0,78,0,22,0
