geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,0,0,0,0,0
Alaska,0,0,0,0,0
Arizona,0,66,34,0,0
Arkansas,0,0,0,100,0
California,39,39,0,17,5
Colorado,19,0,20,61,0
Connecticut,0,0,0,0,100
Delaware,0,0,0,0,0
District of Columbia,33,0,0,34,33
Florida,60,40,0,0,0
Georgia,67,0,0,17,16
Hawaii,0,0,0,0,0
Idaho,0,0,0,100,0
Illinois,50,25,0,25,0
Indiana,0,100,0,0,0
Iowa,49,0,0,51,0
Kansas,0,0,0,100,0
Kentucky,33,33,0,34,0
Louisiana,0,0,0,0,0
Maine,0,0,0,0,0
Maryland,75,0,25,0,0
Massachusetts,12,50,0,26,12
Michigan,50,50,0,0,0
Minnesota,100,0,0,0,0
Mississippi,0,0,0,0,0
Missouri,50,25,0,25,0
Montana,0,0,0,0,0
Nebraska,50,50,0,0,0
Nevada,0,0,0,100,0
New Hampshire,0,0,0,0,0
New Jersey,25,25,0,25,25
New Mexico,49,0,0,51,0
New York,73,0,0,27,0
North Carolina,49,0,0,51,0
North Dakota,100,0,0,0,0
Ohio,50,25,0,25,0
Oklahoma,33,0,0,34,33
Oregon,49,0,0,51,0
Pennsylvania,18,36,0,37,9
Rhode Island,0,0,0,100,0
South Carolina,25,25,0,25,25
South Dakota,0,0,0,0,0
Tennessee,0,0,0,0,0
Texas,25,37,0,26,12
Utah,0,100,0,0,0
Vermont,0,0,0,0,0
Virginia,33,0,0,34,33
Washington,0,0,0,0,100
West Virginia,0,100,0,0,0
Wisconsin,0,33,33,34,0
Wyoming,0,0,0,0,0
