geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,100,0,0,0,0
Alaska,0,50,0,50,0
Arizona,0,0,0,0,0
Arkansas,0,100,0,0,0
California,52,26,0,19,3
Colorado,0,0,0,100,0
Connecticut,50,0,0,50,0
Delaware,0,0,0,0,0
District of Columbia,67,33,0,0,0
Florida,43,28,0,29,0
Georgia,60,0,0,40,0
Hawaii,0,0,0,100,0
Idaho,0,0,0,0,0
Illinois,11,33,11,22,23
Indiana,50,50,0,0,0
Iowa,0,0,0,100,0
Kansas,50,0,0,0,50
Kentucky,0,0,0,100,0
Louisiana,0,0,0,0,0
Maine,0,0,0,0,0
Maryland,33,67,0,0,0
Massachusetts,43,14,0,43,0
Michigan,50,0,0,25,25
Minnesota,0,33,0,33,34
Mississippi,0,100,0,0,0
Missouri,0,67,0,33,0
Montana,0,100,0,0,0
Nebraska,0,0,0,0,0
Nevada,0,100,0,0,0
New Hampshire,50,50,0,0,0
New Jersey,30,20,0,20,30
New Mexico,0,0,0,100,0
New York,27,37,18,18,0
North Carolina,50,0,0,0,50
North Dakota,0,0,0,0,0
Ohio,0,0,0,0,0
Oklahoma,50,50,0,0,0
Oregon,25,50,25,0,0
Pennsylvania,75,0,0,25,0
Rhode Island,0,0,0,0,0
South Carolina,50,50,0,0,0
South Dakota,0,0,0,0,0
Tennessee,40,20,0,40,0
Texas,56,11,0,22,11
Utah,0,0,100,0,0
Vermont,0,0,0,0,0
Virginia,50,25,0,25,0
Washington,100,0,0,0,0
West Virginia,0,0,0,0,0
Wisconsin,0,100,0,0,0
Wyoming,0,0,0,0,0
