geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,30,48,0,16,6
Alaska,0,100,0,0,0
Arizona,31,49,2,13,5
Arkansas,25,47,10,11,7
California,38,39,6,13,4
Colorado,24,50,4,17,5
Connecticut,23,53,4,18,2
Delaware,50,30,0,10,10
District of Columbia,7,62,0,24,7
Florida,41,44,3,9,3
Georgia,31,50,3,12,4
Hawaii,39,39,0,15,7
Idaho,29,54,0,17,0
Illinois,30,41,5,20,4
Indiana,23,59,2,10,6
Iowa,23,45,12,18,2
Kansas,27,49,0,21,3
Kentucky,30,45,9,9,7
Louisiana,40,32,2,18,8
Maine,18,46,0,27,9
Maryland,31,44,5,14,6
Massachusetts,34,44,3,14,5
Michigan,36,43,8,12,1
Minnesota,39,39,4,12,6
Mississippi,32,40,4,20,4
Missouri,31,44,1,14,10
Montana,30,31,0,39,0
Nebraska,24,59,11,3,3
Nevada,27,51,5,12,5
New Hampshire,20,52,4,8,16
New Jersey,38,37,2,16,7
New Mexico,43,31,0,19,7
New York,33,48,3,11,5
North Carolina,32,48,7,6,7
North Dakota,44,45,0,11,0
Ohio,29,50,3,14,4
Oklahoma,24,48,0,22,6
Oregon,27,46,10,14,3
Pennsylvania,34,43,6,13,4
Rhode Island,39,31,0,23,7
South Carolina,37,40,8,8,7
South Dakota,14,72,0,0,14
Tennessee,28,46,8,14,4
Texas,36,44,4,11,5
Utah,26,56,3,15,0
Vermont,20,60,0,0,20
Virginia,36,44,3,13,4
Washington,36,52,3,7,2
West Virginia,35,48,0,17,0
Wisconsin,29,55,1,8,7
Wyoming,50,0,0,50,0
