geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,35,39,7,13,6
Alaska,50,40,0,10,0
Arizona,33,43,8,14,2
Arkansas,24,60,3,13,0
California,38,41,4,12,5
Colorado,39,38,2,18,3
Connecticut,48,31,3,13,5
Delaware,20,60,0,20,0
District of Columbia,39,43,0,9,9
Florida,42,38,2,14,4
Georgia,40,40,2,12,6
Hawaii,33,67,0,0,0
Idaho,34,43,0,14,9
Illinois,40,38,2,11,9
Indiana,40,56,0,4,0
Iowa,52,31,0,15,2
Kansas,28,49,0,17,6
Kentucky,36,45,4,6,9
Louisiana,42,42,3,5,8
Maine,24,48,0,11,17
Maryland,41,34,3,11,11
Massachusetts,28,52,0,14,6
Michigan,41,32,4,18,5
Minnesota,46,36,0,13,5
Mississippi,25,47,0,14,14
Missouri,32,45,1,16,6
Montana,37,27,0,27,9
Nebraska,42,29,8,21,0
Nevada,37,51,3,6,3
New Hampshire,50,35,10,5,0
New Jersey,44,42,4,8,2
New Mexico,30,49,3,18,0
New York,38,38,5,13,6
North Carolina,42,42,2,12,2
North Dakota,11,67,0,22,0
Ohio,39,34,3,18,6
Oklahoma,44,36,2,16,2
Oregon,32,48,2,8,10
Pennsylvania,36,39,3,17,5
Rhode Island,43,35,7,12,3
South Carolina,40,50,1,6,3
South Dakota,14,72,0,0,14
Tennessee,31,37,2,18,12
Texas,43,37,4,12,4
Utah,26,48,2,17,7
Vermont,17,50,0,33,0
Virginia,31,39,6,16,8
Washington,39,42,0,15,4
West Virginia,40,30,4,22,4
Wisconsin,37,33,3,23,4
Wyoming,60,40,0,0,0
