geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,35,43,0,19,3
Alaska,40,30,0,30,0
Arizona,47,40,0,9,4
Arkansas,39,24,4,29,4
California,42,39,2,12,5
Colorado,36,41,0,21,2
Connecticut,44,37,0,13,6
Delaware,58,35,0,7,0
District of Columbia,39,32,0,29,0
Florida,37,42,3,15,3
Georgia,38,37,4,16,5
Hawaii,25,25,0,34,16
Idaho,34,50,0,16,0
Illinois,46,31,4,16,3
Indiana,15,63,4,11,7
Iowa,53,21,5,10,11
Kansas,36,42,5,17,0
Kentucky,39,38,3,10,10
Louisiana,47,24,0,24,5
Maine,17,67,0,16,0
Maryland,28,39,3,24,6
Massachusetts,36,40,3,13,8
Michigan,38,33,3,18,8
Minnesota,40,42,2,8,8
Mississippi,34,40,0,13,13
Missouri,40,46,0,10,4
Montana,43,43,0,14,0
Nebraska,44,31,0,19,6
Nevada,20,35,0,40,5
New Hampshire,38,31,0,19,12
New Jersey,40,39,1,15,5
New Mexico,44,22,0,21,13
New York,42,35,4,13,6
North Carolina,44,38,1,16,1
North Dakota,17,50,0,33,0
Ohio,41,39,3,17,0
Oklahoma,34,45,0,16,5
Oregon,34,36,4,19,7
Pennsylvania,41,37,2,15,5
Rhode Island,14,72,0,7,7
South Carolina,34,37,2,25,2
South Dakota,25,25,0,38,12
Tennessee,19,54,4,19,4
Texas,50,36,3,9,2
Utah,48,32,0,15,5
Vermont,0,80,0,20,0
Virginia,36,50,1,11,2
Washington,40,38,2,14,6
West Virginia,42,17,0,33,8
Wisconsin,38,38,2,22,0
Wyoming,100,0,0,0,0
