geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,39,51,5,0,5
Alaska,32,33,0,35,0
Arizona,33,49,7,9,2
Arkansas,22,44,11,12,11
California,39,40,2,13,6
Colorado,36,50,0,9,5
Connecticut,52,35,0,4,9
Delaware,59,0,0,21,20
District of Columbia,24,41,0,35,0
Florida,48,37,4,10,1
Georgia,37,38,4,14,7
Hawaii,45,32,0,14,9
Idaho,34,14,0,45,7
Illinois,43,37,3,9,8
Indiana,34,52,6,6,2
Iowa,23,29,6,31,11
Kansas,23,47,0,19,11
Kentucky,41,38,0,18,3
Louisiana,54,17,13,4,12
Maine,33,44,0,23,0
Maryland,26,45,4,9,16
Massachusetts,41,34,3,15,7
Michigan,50,35,2,9,4
Minnesota,32,43,2,15,8
Mississippi,57,29,0,7,7
Missouri,37,40,0,16,7
Montana,0,0,0,0,0
Nebraska,46,39,0,8,7
Nevada,41,25,0,26,8
New Hampshire,14,56,0,30,0
New Jersey,38,42,4,7,9
New Mexico,33,16,16,35,0
New York,40,37,2,12,9
North Carolina,41,32,1,19,7
North Dakota,33,67,0,0,0
Ohio,46,33,3,17,1
Oklahoma,44,33,0,12,11
Oregon,33,52,4,8,3
Pennsylvania,44,36,1,14,5
Rhode Island,16,50,0,18,16
South Carolina,45,42,4,9,0
South Dakota,80,20,0,0,0
Tennessee,44,37,2,13,4
Texas,42,41,2,10,5
Utah,22,55,0,23,0
Vermont,0,0,0,100,0
Virginia,38,36,2,15,9
Washington,34,45,2,9,10
West Virginia,38,47,0,8,7
Wisconsin,40,47,0,10,3
Wyoming,0,100,0,0,0
