geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,31,47,2,16,4
Alaska,63,37,0,0,0
Arizona,37,42,0,17,4
Arkansas,35,43,5,15,2
California,40,41,3,13,3
Colorado,35,42,0,20,3
Connecticut,38,32,2,26,2
Delaware,38,38,0,12,12
District of Columbia,59,18,0,12,11
Florida,36,43,5,12,4
Georgia,35,37,5,16,7
Hawaii,21,65,0,14,0
Idaho,29,35,0,36,0
Illinois,38,37,6,14,5
Indiana,32,50,1,13,4
Iowa,46,35,5,14,0
Kansas,43,38,2,12,5
Kentucky,33,38,2,20,7
Louisiana,41,38,0,13,8
Maine,38,29,0,33,0
Maryland,41,40,1,9,9
Massachusetts,46,26,4,16,8
Michigan,37,49,0,12,2
Minnesota,32,43,1,17,7
Mississippi,53,37,0,10,0
Missouri,29,46,1,17,7
Montana,33,16,0,51,0
Nebraska,24,44,0,12,20
Nevada,35,54,0,11,0
New Hampshire,37,41,4,9,9
New Jersey,46,37,2,12,3
New Mexico,51,21,0,21,7
New York,39,44,1,11,5
North Carolina,39,38,8,13,2
North Dakota,33,59,0,8,0
Ohio,41,37,4,14,4
Oklahoma,48,28,2,20,2
Oregon,29,39,5,22,5
Pennsylvania,46,33,1,14,6
Rhode Island,51,17,8,8,16
South Carolina,37,37,3,14,9
South Dakota,0,33,0,67,0
Tennessee,44,26,3,23,4
Texas,44,36,4,11,5
Utah,31,47,0,14,8
Vermont,60,40,0,0,0
Virginia,37,34,4,18,7
Washington,25,52,1,15,7
West Virginia,47,41,0,6,6
Wisconsin,36,39,1,21,3
Wyoming,0,0,0,0,0
