geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,30,41,2,21,6
Alaska,25,25,0,50,0
Arizona,34,41,0,21,4
Arkansas,39,31,3,20,7
California,34,46,3,13,4
Colorado,28,54,2,12,4
Connecticut,40,41,1,12,6
Delaware,25,25,0,25,25
District of Columbia,22,67,0,0,11
Florida,40,39,2,15,4
Georgia,45,39,0,12,4
Hawaii,34,47,0,13,6
Idaho,26,50,0,12,12
Illinois,32,41,3,21,3
Indiana,14,75,2,9,0
Iowa,29,35,0,28,8
Kansas,32,40,8,16,4
Kentucky,19,59,3,16,3
Louisiana,39,45,4,6,6
Maine,43,31,0,21,5
Maryland,38,38,1,22,1
Massachusetts,25,50,3,14,8
Michigan,37,42,3,15,3
Minnesota,39,38,6,12,5
Mississippi,25,48,8,14,5
Missouri,32,47,1,12,8
Montana,17,42,0,25,16
Nebraska,33,50,0,13,4
Nevada,28,40,7,12,13
New Hampshire,11,51,5,33,0
New Jersey,45,35,2,13,5
New Mexico,41,43,0,13,3
New York,41,37,3,13,6
North Carolina,34,41,3,15,7
North Dakota,17,67,0,16,0
Ohio,36,40,1,19,4
Oklahoma,45,36,4,13,2
Oregon,28,43,1,24,4
Pennsylvania,34,40,2,19,5
Rhode Island,29,50,0,14,7
South Carolina,31,43,0,18,8
South Dakota,28,36,0,27,9
Tennessee,33,45,4,13,5
Texas,32,43,4,15,6
Utah,25,39,3,28,5
Vermont,11,56,0,33,0
Virginia,46,33,1,14,6
Washington,27,45,3,16,9
West Virginia,30,56,0,7,7
Wisconsin,19,47,4,21,9
Wyoming,0,100,0,0,0
