geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,39,35,2,22,2
Alaska,43,57,0,0,0
Arizona,32,42,4,13,9
Arkansas,38,35,2,20,5
California,39,40,2,15,4
Colorado,28,42,1,25,4
Connecticut,41,49,0,7,3
Delaware,20,40,0,20,20
District of Columbia,30,50,0,10,10
Florida,44,36,2,13,5
Georgia,45,35,6,13,1
Hawaii,48,31,0,8,13
Idaho,24,52,0,20,4
Illinois,47,31,3,15,4
Indiana,26,58,2,10,4
Iowa,38,34,0,21,7
Kansas,21,61,0,18,0
Kentucky,42,36,0,17,5
Louisiana,39,39,2,12,8
Maine,27,41,0,23,9
Maryland,48,26,4,16,6
Massachusetts,36,40,3,17,4
Michigan,32,39,5,20,4
Minnesota,43,35,5,12,5
Mississippi,30,41,6,17,6
Missouri,39,35,2,20,4
Montana,28,56,0,5,11
Nebraska,22,45,5,28,0
Nevada,41,39,0,18,2
New Hampshire,42,29,0,29,0
New Jersey,42,38,3,14,3
New Mexico,50,35,0,10,5
New York,45,38,1,13,3
North Carolina,40,38,1,17,4
North Dakota,45,44,0,11,0
Ohio,37,42,2,15,4
Oklahoma,39,36,6,16,3
Oregon,32,48,5,15,0
Pennsylvania,32,45,1,15,7
Rhode Island,47,39,0,7,7
South Carolina,29,45,4,17,5
South Dakota,58,28,0,0,14
Tennessee,34,38,2,22,4
Texas,44,38,3,9,6
Utah,35,48,0,8,9
Vermont,14,57,0,14,15
Virginia,37,37,2,17,7
Washington,29,40,2,27,2
West Virginia,19,62,10,9,0
Wisconsin,30,43,0,22,5
Wyoming,50,0,0,50,0
