geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,27,58,0,10,5
Alaska,40,20,0,40,0
Arizona,38,36,2,19,5
Arkansas,47,15,0,31,7
California,44,37,2,11,6
Colorado,47,37,2,12,2
Connecticut,50,25,3,19,3
Delaware,80,20,0,0,0
District of Columbia,46,18,0,18,18
Florida,46,32,3,15,4
Georgia,50,25,1,20,4
Hawaii,44,32,0,12,12
Idaho,33,33,0,34,0
Illinois,47,27,2,17,7
Indiana,43,33,5,17,2
Iowa,40,30,3,18,9
Kansas,41,34,7,11,7
Kentucky,49,35,0,11,5
Louisiana,44,34,3,16,3
Maine,25,25,0,38,12
Maryland,42,28,2,26,2
Massachusetts,49,23,4,19,5
Michigan,41,37,4,13,5
Minnesota,32,32,0,22,14
Mississippi,53,19,0,14,14
Missouri,39,34,1,16,10
Montana,60,40,0,0,0
Nebraska,43,28,15,14,0
Nevada,60,32,0,8,0
New Hampshire,59,16,0,25,0
New Jersey,43,32,2,15,8
New Mexico,45,22,0,33,0
New York,48,26,2,18,6
North Carolina,49,35,2,8,6
North Dakota,20,80,0,0,0
Ohio,40,34,4,19,3
Oklahoma,44,23,0,23,10
Oregon,47,37,0,9,7
Pennsylvania,41,32,5,14,8
Rhode Island,38,50,0,0,12
South Carolina,42,31,3,21,3
South Dakota,67,33,0,0,0
Tennessee,41,25,3,22,9
Texas,42,32,2,17,7
Utah,48,44,0,8,0
Vermont,10,50,0,20,20
Virginia,39,34,5,16,6
Washington,41,36,2,19,2
West Virginia,62,7,0,31,0
Wisconsin,51,34,0,12,3
Wyoming,0,80,0,20,0
