geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,33,53,4,9,1
Alaska,50,38,0,12,0
Arizona,38,48,0,11,3
Arkansas,32,39,12,15,2
California,38,42,2,14,4
Colorado,31,42,5,17,5
Connecticut,35,48,1,13,3
Delaware,20,54,0,20,6
District of Columbia,36,43,0,7,14
Florida,32,45,3,17,3
Georgia,42,41,2,13,2
Hawaii,35,40,0,17,8
Idaho,34,48,0,14,4
Illinois,35,41,3,17,4
Indiana,24,53,1,16,6
Iowa,31,42,2,23,2
Kansas,24,47,2,22,5
Kentucky,32,47,3,9,9
Louisiana,24,43,2,20,11
Maine,38,25,0,19,18
Maryland,46,35,3,11,5
Massachusetts,30,33,5,21,11
Michigan,36,37,4,14,9
Minnesota,40,41,1,12,6
Mississippi,34,38,5,23,0
Missouri,37,45,1,13,4
Montana,25,42,0,33,0
Nebraska,52,36,4,8,0
Nevada,41,28,4,16,11
New Hampshire,37,37,4,18,4
New Jersey,37,44,4,13,2
New Mexico,39,43,0,18,0
New York,32,45,3,15,5
North Carolina,36,47,3,11,3
North Dakota,37,38,0,25,0
Ohio,35,42,1,18,4
Oklahoma,19,56,5,17,3
Oregon,20,46,7,18,9
Pennsylvania,37,39,3,15,6
Rhode Island,43,16,5,26,10
South Carolina,28,41,4,21,6
South Dakota,25,38,0,37,0
Tennessee,33,40,6,17,4
Texas,44,35,3,14,4
Utah,33,35,6,16,10
Vermont,59,25,0,16,0
Virginia,32,43,1,19,5
Washington,41,34,4,16,5
West Virginia,40,44,8,4,4
Wisconsin,29,53,1,14,3
Wyoming,25,38,0,37,0
