geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,42,36,0,14,8
Alaska,16,33,0,51,0
Arizona,31,45,3,16,5
Arkansas,44,38,0,12,6
California,43,38,2,13,4
Colorado,31,48,2,17,2
Connecticut,54,34,0,8,4
Delaware,25,50,0,25,0
District of Columbia,36,35,0,18,11
Florida,47,36,1,14,2
Georgia,49,37,1,10,3
Hawaii,28,43,0,29,0
Idaho,23,53,0,24,0
Illinois,42,44,1,11,2
Indiana,27,41,9,19,4
Iowa,45,40,0,15,0
Kansas,34,38,0,21,7
Kentucky,53,27,2,15,3
Louisiana,32,40,10,11,7
Maine,27,55,0,9,9
Maryland,44,40,1,7,8
Massachusetts,45,41,3,7,4
Michigan,34,36,4,18,8
Minnesota,30,48,0,17,5
Mississippi,31,50,0,19,0
Missouri,37,34,6,22,1
Montana,50,16,0,34,0
Nebraska,32,50,6,6,6
Nevada,40,30,5,20,5
New Hampshire,37,37,5,21,0
New Jersey,48,38,3,10,1
New Mexico,25,40,5,5,25
New York,38,40,3,16,3
North Carolina,34,44,6,12,4
North Dakota,33,33,0,34,0
Ohio,47,36,0,10,7
Oklahoma,33,50,0,14,3
Oregon,39,38,4,15,4
Pennsylvania,36,48,3,12,1
Rhode Island,56,22,0,11,11
South Carolina,44,43,0,8,5
South Dakota,40,50,0,10,0
Tennessee,30,48,4,15,3
Texas,43,37,2,14,4
Utah,50,34,0,10,6
Vermont,58,28,0,0,14
Virginia,47,31,2,15,5
Washington,36,45,2,10,7
West Virginia,38,50,12,0,0
Wisconsin,38,32,4,22,4
Wyoming,67,33,0,0,0
