geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,0,0,0,0,100
Alaska,0,100,0,0,0
Arizona,42,33,0,17,8
Arkansas,0,100,0,0,0
California,46,30,7,12,5
Colorado,10,30,20,40,0
Connecticut,29,43,0,14,14
Delaware,100,0,0,0,0
District of Columbia,45,11,0,44,0
Florida,51,22,5,22,0
Georgia,42,34,8,16,0
Hawaii,100,0,0,0,0
Idaho,100,0,0,0,0
Illinois,43,18,3,29,7
Indiana,0,25,0,50,25
Iowa,58,0,14,14,14
Kansas,100,0,0,0,0
Kentucky,50,0,0,50,0
Louisiana,40,20,0,40,0
Maine,0,0,0,100,0
Maryland,38,37,0,25,0
Massachusetts,22,45,0,33,0
Michigan,47,13,6,27,7
Minnesota,40,30,0,20,10
Mississippi,0,0,0,100,0
Missouri,27,0,9,55,9
Montana,0,0,0,0,0
Nebraska,0,0,0,100,0
Nevada,0,0,0,0,0
New Hampshire,0,33,0,33,34
New Jersey,0,0,0,100,0
New Mexico,100,0,0,0,0
New York,47,34,0,17,2
North Carolina,47,23,0,23,7
North Dakota,0,100,0,0,0
Ohio,39,54,0,7,0
Oklahoma,0,0,0,75,25
Oregon,38,50,0,12,0
Pennsylvania,40,33,0,27,0
Rhode Island,0,0,0,0,0
South Carolina,40,40,0,20,0
South Dakota,50,50,0,0,0
Tennessee,20,60,0,20,0
Texas,54,16,10,20,0
Utah,100,0,0,0,0
Vermont,0,0,0,0,0
Virginia,50,50,0,0,0
Washington,61,33,0,6,0
West Virginia,0,0,0,100,0
Wisconsin,58,28,0,14,0
Wyoming,0,0,0,0,0
