geoName,glaucoma
Alabama,27
Alaska,22
Arizona,31
Arkansas,42
California,36
Colorado,12
Connecticut,30
Delaware,22
District of Columbia,30
Florida,34
Georgia,23
Hawaii,23
Idaho,15
Illinois,29
Indiana,18
Iowa,21
Kansas,20
Kentucky,27
Louisiana,34
Maine,40
Maryland,24
Massachusetts,22
Michigan,38
Minnesota,33
Mississippi,53
Missouri,13
Montana,0
Nebraska,39
Nevada,29
New Hampshire,11
New Jersey,27
New Mexico,24
New York,28
North Carolina,24
North Dakota,0
Ohio,40
Oklahoma,13
Oregon,32
Pennsylvania,26
Rhode Island,0
South Carolina,53
South Dakota,0
Tennessee,33
Texas,28
Utah,26
Vermont,100
Virginia,37
Washington,24
West Virginia,17
Wisconsin,30
Wyoming,0
