geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,32,46,0,9,13
Alaska,50,25,0,25,0
Arizona,38,33,2,22,5
Arkansas,47,20,0,20,13
California,43,34,1,17,5
Colorado,32,37,0,20,11
Connecticut,43,36,0,18,3
Delaware,50,50,0,0,0
District of Columbia,42,28,0,25,5
Florida,41,42,3,9,5
Georgia,44,26,2,24,4
Hawaii,44,31,0,25,0
Idaho,31,39,0,23,7
Illinois,47,29,3,16,5
Indiana,32,32,2,32,2
Iowa,44,21,7,25,3
Kansas,47,27,0,20,6
Kentucky,53,23,0,13,11
Louisiana,45,38,0,14,3
Maine,34,56,0,5,5
Maryland,45,29,5,12,9
Massachusetts,40,28,1,20,11
Michigan,38,40,6,12,4
Minnesota,37,40,3,14,6
Mississippi,34,33,0,22,11
Missouri,46,32,3,17,2
Montana,58,14,0,28,0
Nebraska,59,30,0,11,0
Nevada,40,32,4,20,4
New Hampshire,18,37,9,27,9
New Jersey,49,26,3,19,3
New Mexico,43,43,0,14,0
New York,46,29,3,14,8
North Carolina,42,37,1,17,3
North Dakota,25,25,0,50,0
Ohio,43,34,0,14,9
Oklahoma,49,24,3,18,6
Oregon,41,26,2,24,7
Pennsylvania,37,35,2,21,5
Rhode Island,30,40,0,20,10
South Carolina,40,27,0,27,6
South Dakota,50,50,0,0,0
Tennessee,45,31,1,14,9
Texas,48,34,0,13,5
Utah,60,30,10,0,0
Vermont,58,14,0,28,0
Virginia,43,29,1,22,5
Washington,40,39,5,10,6
West Virginia,34,33,0,11,22
Wisconsin,51,24,5,10,10
Wyoming,67,17,0,16,0
