geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,48,38,0,12,2
Alaska,20,80,0,0,0
Arizona,40,36,1,22,1
Arkansas,50,23,4,14,9
California,42,37,3,11,7
Colorado,38,40,0,13,9
Connecticut,38,39,0,15,8
Delaware,55,36,0,0,9
District of Columbia,45,39,0,13,3
Florida,45,37,2,12,4
Georgia,55,30,1,9,5
Hawaii,36,43,0,21,0
Idaho,43,29,0,21,7
Illinois,40,40,1,11,8
Indiana,28,55,2,6,9
Iowa,30,30,10,20,10
Kansas,34,45,11,5,5
Kentucky,29,42,0,22,7
Louisiana,43,33,10,11,3
Maine,31,53,0,16,0
Maryland,51,26,3,13,7
Massachusetts,39,37,2,15,7
Michigan,45,30,3,20,2
Minnesota,40,43,3,8,6
Mississippi,58,29,4,9,0
Missouri,32,42,5,16,5
Montana,25,50,0,25,0
Nebraska,58,21,7,7,7
Nevada,38,45,0,12,5
New Hampshire,41,47,0,12,0
New Jersey,30,40,5,19,6
New Mexico,30,29,5,36,0
New York,40,43,2,10,5
North Carolina,38,41,0,15,6
North Dakota,0,0,0,100,0
Ohio,29,43,5,17,6
Oklahoma,42,42,0,12,4
Oregon,25,45,0,25,5
Pennsylvania,50,33,1,14,2
Rhode Island,67,22,0,11,0
South Carolina,35,46,0,17,2
South Dakota,50,50,0,0,0
Tennessee,33,50,3,10,4
Texas,50,28,4,14,4
Utah,31,49,0,10,10
Vermont,20,60,0,20,0
Virginia,34,39,6,17,4
Washington,33,51,1,11,4
West Virginia,44,11,0,45,0
Wisconsin,37,43,8,8,4
Wyoming,25,0,0,75,0
