geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,32,29,18,18,3
Alaska,75,0,0,25,0
Arizona,53,24,0,14,9
Arkansas,46,27,4,23,0
California,43,35,4,12,6
Colorado,50,26,4,14,6
Connecticut,44,39,7,10,0
Delaware,55,18,0,27,0
District of Columbia,50,25,0,25,0
Florida,39,34,6,15,6
Georgia,51,30,5,10,4
Hawaii,29,43,0,28,0
Idaho,10,40,0,50,0
Illinois,41,34,2,17,6
Indiana,28,54,0,10,8
Iowa,24,44,4,20,8
Kansas,34,33,8,25,0
Kentucky,56,31,0,6,7
Louisiana,50,23,3,16,8
Maine,45,33,0,22,0
Maryland,51,25,5,11,8
Massachusetts,50,22,6,16,6
Michigan,36,29,5,18,12
Minnesota,45,27,0,17,11
Mississippi,51,33,5,11,0
Missouri,40,34,10,16,0
Montana,38,37,0,25,0
Nebraska,28,36,0,36,0
Nevada,52,32,4,8,4
New Hampshire,63,25,0,12,0
New Jersey,44,24,7,17,8
New Mexico,40,34,13,6,7
New York,45,33,5,14,3
North Carolina,43,26,5,19,7
North Dakota,60,0,0,40,0
Ohio,39,40,3,16,2
Oklahoma,44,24,5,27,0
Oregon,31,31,3,21,14
Pennsylvania,43,26,6,18,7
Rhode Island,33,27,20,20,0
South Carolina,39,38,7,14,2
South Dakota,25,24,0,25,26
Tennessee,43,20,4,31,2
Texas,46,26,5,16,7
Utah,34,16,11,33,6
Vermont,50,50,0,0,0
Virginia,48,30,5,11,6
Washington,49,34,6,10,1
West Virginia,27,33,0,40,0
Wisconsin,40,27,6,21,6
Wyoming,25,75,0,0,0
