geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,46,32,0,13,9
Alaska,40,60,0,0,0
Arizona,41,41,3,14,1
Arkansas,64,27,0,9,0
California,45,38,0,14,3
Colorado,33,52,0,12,3
Connecticut,38,45,7,10,0
Delaware,79,0,0,0,21
District of Columbia,42,38,0,20,0
Florida,35,44,3,16,2
Georgia,38,45,1,13,3
Hawaii,36,50,0,14,0
Idaho,64,27,0,9,0
Illinois,37,40,1,17,5
Indiana,17,72,1,9,1
Iowa,30,45,10,15,0
Kansas,30,59,8,3,0
Kentucky,50,43,0,7,0
Louisiana,42,44,0,11,3
Maine,38,38,0,0,24
Maryland,36,50,4,8,2
Massachusetts,38,39,3,17,3
Michigan,30,48,0,16,6
Minnesota,24,50,0,19,7
Mississippi,73,18,0,9,0
Missouri,43,38,2,15,2
Montana,40,40,0,9,11
Nebraska,28,33,11,22,6
Nevada,58,26,0,16,0
New Hampshire,72,28,0,0,0
New Jersey,47,36,1,9,7
New Mexico,13,61,0,26,0
New York,45,35,1,15,4
North Carolina,42,45,0,9,4
North Dakota,50,50,0,0,0
Ohio,40,49,1,9,1
Oklahoma,28,50,6,16,0
Oregon,37,32,5,21,5
Pennsylvania,42,34,0,15,9
Rhode Island,40,40,0,20,0
South Carolina,32,44,2,17,5
South Dakota,20,50,0,19,11
Tennessee,38,44,2,16,0
Texas,43,36,2,14,5
Utah,39,57,0,4,0
Vermont,14,28,0,43,15
Virginia,44,29,1,22,4
Washington,35,39,7,18,1
West Virginia,100,0,0,0,0
Wisconsin,38,43,0,15,4
Wyoming,50,50,0,0,0
