geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,50,0,0,50,0
Alaska,0,0,0,0,0
Arizona,50,0,25,25,0
Arkansas,0,0,0,0,0
California,41,28,4,27,0
Colorado,100,0,0,0,0
Connecticut,50,0,0,50,0
Delaware,0,0,0,0,0
District of Columbia,0,51,0,49,0
Florida,33,0,0,34,33
Georgia,24,26,0,50,0
Hawaii,67,0,0,33,0
Idaho,100,0,0,0,0
Illinois,63,0,0,37,0
Indiana,60,0,20,20,0
Iowa,0,0,0,0,0
Kansas,32,68,0,0,0
Kentucky,0,0,0,0,0
Louisiana,50,0,0,50,0
Maine,0,68,0,0,32
Maryland,33,34,0,33,0
Massachusetts,0,0,0,100,0
Michigan,43,15,14,14,14
Minnesota,33,0,0,67,0
Mississippi,50,0,0,50,0
Missouri,19,21,0,60,0
Montana,100,0,0,0,0
Nebraska,100,0,0,0,0
Nevada,0,0,0,100,0
New Hampshire,0,0,0,0,0
New Jersey,19,42,0,20,19
New Mexico,33,0,0,67,0
New York,50,13,0,37,0
North Carolina,14,30,0,56,0
North Dakota,0,100,0,0,0
Ohio,50,13,0,25,12
Oklahoma,49,51,0,0,0
Oregon,75,0,0,25,0
Pennsylvania,67,11,0,22,0
Rhode Island,0,0,0,0,0
South Carolina,50,0,0,50,0
South Dakota,0,0,0,50,50
Tennessee,66,34,0,0,0
Texas,50,8,0,42,0
Utah,0,100,0,0,0
Vermont,0,0,0,0,0
Virginia,37,27,12,12,12
Washington,75,13,0,12,0
West Virginia,100,0,0,0,0
Wisconsin,0,34,0,33,33
Wyoming,0,0,0,0,0
