geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,35,51,0,7,7
Alaska,38,25,0,37,0
Arizona,36,37,3,19,5
Arkansas,28,39,0,23,10
California,37,40,3,14,6
Colorado,35,38,4,20,3
Connecticut,39,37,4,13,7
Delaware,38,25,0,12,25
District of Columbia,39,50,0,11,0
Florida,40,40,3,12,5
Georgia,37,42,3,12,6
Hawaii,16,69,0,15,0
Idaho,15,70,0,15,0
Illinois,38,36,2,18,6
Indiana,36,44,5,7,8
Iowa,46,29,3,16,6
Kansas,47,48,0,3,2
Kentucky,29,45,7,14,5
Louisiana,38,38,0,19,5
Maine,25,46,0,25,4
Maryland,48,30,2,18,2
Massachusetts,40,47,2,10,1
Michigan,39,33,1,20,7
Minnesota,33,47,0,14,6
Mississippi,37,46,4,9,4
Missouri,36,42,6,9,7
Montana,17,42,0,33,8
Nebraska,28,49,6,14,3
Nevada,36,31,11,14,8
New Hampshire,24,48,5,18,5
New Jersey,39,41,1,14,5
New Mexico,41,38,5,11,5
New York,39,40,4,12,5
North Carolina,39,40,1,13,7
North Dakota,20,80,0,0,0
Ohio,35,37,7,15,6
Oklahoma,39,42,3,13,3
Oregon,58,32,1,5,4
Pennsylvania,40,34,2,19,5
Rhode Island,45,35,0,15,5
South Carolina,40,40,1,12,7
South Dakota,100,0,0,0,0
Tennessee,37,44,0,15,4
Texas,41,40,5,10,4
Utah,47,29,3,15,6
Vermont,45,22,0,11,22
Virginia,38,39,4,16,3
Washington,35,41,2,10,12
West Virginia,31,51,3,12,3
Wisconsin,30,38,3,22,7
Wyoming,33,34,0,33,0
