geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,27,36,8,26,3
Alaska,0,100,0,0,0
Arizona,45,30,1,22,2
Arkansas,27,37,0,27,9
California,41,41,4,10,4
Colorado,26,47,6,17,4
Connecticut,28,47,4,10,11
Delaware,38,50,0,12,0
District of Columbia,45,37,0,7,11
Florida,44,37,2,12,5
Georgia,44,34,3,13,6
Hawaii,56,22,0,22,0
Idaho,29,43,0,28,0
Illinois,40,42,3,14,1
Indiana,26,52,6,9,7
Iowa,36,36,0,20,8
Kansas,30,39,9,19,3
Kentucky,40,38,5,12,5
Louisiana,49,39,0,6,6
Maine,27,37,0,18,18
Maryland,29,37,10,16,8
Massachusetts,34,38,4,18,6
Michigan,43,35,3,17,2
Minnesota,36,31,7,22,4
Mississippi,25,40,0,20,15
Missouri,37,43,4,14,2
Montana,38,50,0,12,0
Nebraska,41,40,0,13,6
Nevada,33,40,3,21,3
New Hampshire,42,33,0,25,0
New Jersey,46,42,3,6,3
New Mexico,25,30,15,25,5
New York,40,38,4,11,7
North Carolina,32,50,1,13,4
North Dakota,25,75,0,0,0
Ohio,32,46,4,12,6
Oklahoma,33,36,3,21,7
Oregon,32,37,10,15,6
Pennsylvania,40,43,2,10,5
Rhode Island,25,42,0,33,0
South Carolina,27,44,4,23,2
South Dakota,33,56,0,0,11
Tennessee,33,47,4,13,3
Texas,46,36,4,9,5
Utah,43,33,3,12,9
Vermont,34,33,0,33,0
Virginia,33,49,1,13,4
Washington,41,40,2,13,4
West Virginia,25,42,8,17,8
Wisconsin,28,40,3,26,3
Wyoming,33,67,0,0,0
