geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,30,47,0,15,8
Alaska,57,29,0,14,0
Arizona,37,40,1,15,7
Arkansas,35,39,4,15,7
California,40,39,1,15,5
Colorado,30,48,1,16,5
Connecticut,44,33,3,16,4
Delaware,15,70,0,15,0
District of Columbia,42,38,0,10,10
Florida,40,40,1,15,4
Georgia,36,44,2,13,5
Hawaii,42,38,0,10,10
Idaho,30,36,0,29,5
Illinois,33,47,1,16,3
Indiana,30,58,1,8,3
Iowa,42,24,8,7,19
Kansas,52,24,4,20,0
Kentucky,42,32,2,14,10
Louisiana,27,49,2,15,7
Maine,33,48,0,13,6
Maryland,41,38,0,9,12
Massachusetts,39,38,0,16,7
Michigan,28,50,3,15,4
Minnesota,31,42,3,23,1
Mississippi,58,32,0,5,5
Missouri,42,38,1,16,3
Montana,33,59,0,0,8
Nebraska,28,56,0,16,0
Nevada,43,47,0,3,7
New Hampshire,16,76,0,8,0
New Jersey,40,34,1,20,5
New Mexico,28,56,0,16,0
New York,42,41,2,13,2
North Carolina,34,41,1,17,7
North Dakota,67,0,0,33,0
Ohio,37,44,2,15,2
Oklahoma,28,45,3,19,5
Oregon,28,46,0,17,9
Pennsylvania,40,39,2,15,4
Rhode Island,27,61,0,6,6
South Carolina,34,30,6,24,6
South Dakota,17,67,0,16,0
Tennessee,39,43,1,15,2
Texas,44,39,2,12,3
Utah,43,34,0,19,4
Vermont,34,34,0,16,16
Virginia,45,35,2,14,4
Washington,44,32,2,16,6
West Virginia,36,42,5,13,4
Wisconsin,37,44,5,14,0
Wyoming,50,0,0,50,0
