geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,100,0,0,0,0
Alaska,0,0,0,0,0
Arizona,20,20,0,60,0
Arkansas,50,50,0,0,0
California,45,15,0,35,5
Colorado,0,0,0,100,0
Connecticut,0,67,0,33,0
Delaware,0,0,0,0,0
District of Columbia,50,25,0,25,0
Florida,14,43,0,43,0
Georgia,51,13,12,12,12
Hawaii,0,100,0,0,0
Idaho,0,0,0,0,0
Illinois,17,34,0,33,16
Indiana,0,0,0,0,0
Iowa,0,100,0,0,0
Kansas,0,34,0,66,0
Kentucky,100,0,0,0,0
Louisiana,0,0,0,0,0
Maine,100,0,0,0,0
Maryland,0,0,0,100,0
Massachusetts,20,20,0,60,0
Michigan,50,0,0,50,0
Minnesota,0,0,0,100,0
Mississippi,0,0,0,0,0
Missouri,40,0,0,60,0
Montana,0,0,0,0,0
Nebraska,50,0,0,50,0
Nevada,0,0,0,0,0
New Hampshire,100,0,0,0,0
New Jersey,40,20,20,20,0
New Mexico,0,0,0,100,0
New York,30,50,0,20,0
North Carolina,18,18,9,37,18
North Dakota,0,0,0,0,0
Ohio,29,14,0,57,0
Oklahoma,50,50,0,0,0
Oregon,50,0,50,0,0
Pennsylvania,20,0,20,60,0
Rhode Island,100,0,0,0,0
South Carolina,0,100,0,0,0
South Dakota,100,0,0,0,0
Tennessee,33,34,0,33,0
Texas,33,34,0,22,11
Utah,100,0,0,0,0
Vermont,0,0,0,0,0
Virginia,60,0,0,40,0
Washington,47,23,7,23,0
West Virginia,0,0,0,0,0
Wisconsin,60,20,0,20,0
Wyoming,0,0,0,0,0
