geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,34,48,5,8,5
Alaska,0,72,0,28,0
Arizona,36,47,1,11,5
Arkansas,28,34,4,24,10
California,39,42,4,11,4
Colorado,27,55,2,13,3
Connecticut,25,56,5,11,3
Delaware,50,40,0,10,0
District of Columbia,80,20,0,0,0
Florida,39,48,2,9,2
Georgia,40,50,2,8,0
Hawaii,33,54,0,13,0
Idaho,21,74,0,5,0
Illinois,41,40,3,14,2
Indiana,24,58,3,15,0
Iowa,9,70,3,12,6
Kansas,32,40,4,24,0
Kentucky,32,50,3,7,8
Louisiana,22,51,2,25,0
Maine,32,41,0,23,4
Maryland,38,38,0,20,4
Massachusetts,35,40,4,17,4
Michigan,30,47,3,16,4
Minnesota,31,44,13,8,4
Mississippi,54,27,0,11,8
Missouri,26,48,6,15,5
Montana,18,55,0,18,9
Nebraska,30,40,5,20,5
Nevada,28,42,2,23,5
New Hampshire,31,43,7,19,0
New Jersey,35,45,1,12,7
New Mexico,42,36,6,9,7
New York,38,45,2,12,3
North Carolina,28,53,3,10,6
North Dakota,16,84,0,0,0
Ohio,33,49,6,8,4
Oklahoma,31,62,0,7,0
Oregon,33,46,3,14,4
Pennsylvania,33,44,3,16,4
Rhode Island,17,41,0,36,6
South Carolina,27,60,1,9,3
South Dakota,28,58,0,14,0
Tennessee,34,49,2,12,3
Texas,35,47,4,10,4
Utah,20,63,2,13,2
Vermont,27,37,0,27,9
Virginia,35,44,3,15,3
Washington,38,44,1,12,5
West Virginia,19,56,8,4,13
Wisconsin,20,58,1,20,1
Wyoming,55,45,0,0,0
