geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,39,31,3,17,10
Alaska,30,60,0,10,0
Arizona,40,37,3,18,2
Arkansas,44,43,4,5,4
California,41,39,5,11,4
Colorado,42,39,0,13,6
Connecticut,35,53,1,8,3
Delaware,25,50,0,17,8
District of Columbia,38,37,0,14,11
Florida,35,44,2,14,5
Georgia,38,37,3,18,4
Hawaii,38,50,0,12,0
Idaho,28,36,0,27,9
Illinois,36,44,3,13,4
Indiana,32,58,2,7,1
Iowa,28,50,0,18,4
Kansas,33,46,0,13,8
Kentucky,38,33,0,17,12
Louisiana,34,39,3,18,6
Maine,50,20,0,0,30
Maryland,46,38,1,10,5
Massachusetts,38,37,2,19,4
Michigan,39,38,1,19,3
Minnesota,34,40,5,19,2
Mississippi,37,27,13,14,9
Missouri,37,44,6,10,3
Montana,37,36,0,18,9
Nebraska,34,43,0,14,9
Nevada,52,32,0,14,2
New Hampshire,66,12,0,17,5
New Jersey,39,42,1,14,4
New Mexico,43,33,8,8,8
New York,36,42,2,15,5
North Carolina,34,41,4,13,8
North Dakota,40,50,0,10,0
Ohio,36,47,1,11,5
Oklahoma,43,39,2,14,2
Oregon,28,40,5,20,7
Pennsylvania,30,41,3,22,4
Rhode Island,25,44,0,25,6
South Carolina,24,56,3,17,0
South Dakota,43,43,0,14,0
Tennessee,33,55,2,6,4
Texas,43,34,4,15,4
Utah,34,38,4,8,16
Vermont,81,0,0,19,0
Virginia,38,35,5,17,5
Washington,29,50,5,9,7
West Virginia,27,42,5,10,16
Wisconsin,37,45,1,16,1
Wyoming,17,83,0,0,0
