geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,28,29,0,43,0
Alaska,50,50,0,0,0
Arizona,20,40,0,40,0
Arkansas,100,0,0,0,0
California,46,37,2,11,4
Colorado,25,25,0,42,8
Connecticut,24,76,0,0,0
Delaware,0,0,0,0,0
District of Columbia,39,61,0,0,0
Florida,56,32,0,12,0
Georgia,29,36,12,17,6
Hawaii,75,25,0,0,0
Idaho,50,0,0,50,0
Illinois,53,21,5,16,5
Indiana,25,38,13,12,12
Iowa,50,25,25,0,0
Kansas,20,20,40,20,0
Kentucky,33,17,17,33,0
Louisiana,66,34,0,0,0
Maine,0,34,0,66,0
Maryland,57,0,0,43,0
Massachusetts,37,9,0,27,27
Michigan,50,38,0,0,12
Minnesota,36,37,0,18,9
Mississippi,0,50,0,50,0
Missouri,63,13,0,12,12
Montana,100,0,0,0,0
Nebraska,60,0,20,20,0
Nevada,50,0,0,50,0
New Hampshire,0,67,0,33,0
New Jersey,16,51,0,25,8
New Mexico,50,50,0,0,0
New York,49,26,0,23,2
North Carolina,43,0,29,28,0
North Dakota,0,0,0,0,0
Ohio,40,40,0,20,0
Oklahoma,67,0,17,16,0
Oregon,40,20,0,40,0
Pennsylvania,34,24,4,24,14
Rhode Island,0,0,0,0,100
South Carolina,75,25,0,0,0
South Dakota,100,0,0,0,0
Tennessee,54,28,0,9,9
Texas,40,34,0,20,6
Utah,0,51,0,49,0
Vermont,0,0,0,0,0
Virginia,36,28,9,18,9
Washington,34,25,8,25,8
West Virginia,100,0,0,0,0
Wisconsin,43,43,0,14,0
Wyoming,0,0,0,0,0
