geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,34,33,0,33,0
Alaska,0,0,0,100,0
Arizona,40,30,0,30,0
Arkansas,0,100,0,0,0
California,47,26,0,27,0
Colorado,0,50,0,50,0
Connecticut,25,50,0,0,25
Delaware,0,0,0,100,0
District of Columbia,34,50,0,16,0
Florida,32,26,5,37,0
Georgia,46,36,0,18,0
Hawaii,50,50,0,0,0
Idaho,0,0,0,0,0
Illinois,37,36,9,18,0
Indiana,50,50,0,0,0
Iowa,0,67,0,33,0
Kansas,0,0,0,100,0
Kentucky,51,16,0,33,0
Louisiana,100,0,0,0,0
Maine,0,100,0,0,0
Maryland,25,63,0,12,0
Massachusetts,34,50,0,0,16
Michigan,25,50,8,17,0
Minnesota,50,25,0,25,0
Mississippi,0,0,0,0,0
Missouri,0,60,0,40,0
Montana,100,0,0,0,0
Nebraska,34,33,33,0,0
Nevada,67,33,0,0,0
New Hampshire,50,0,0,0,50
New Jersey,33,45,0,11,11
New Mexico,0,0,0,0,0
New York,53,22,4,13,8
North Carolina,40,30,10,20,0
North Dakota,0,0,0,0,0
Ohio,75,0,0,25,0
Oklahoma,0,0,0,0,0
Oregon,100,0,0,0,0
Pennsylvania,67,16,0,17,0
Rhode Island,0,0,0,0,0
South Carolina,0,0,0,100,0
South Dakota,0,100,0,0,0
Tennessee,60,20,0,20,0
Texas,55,24,3,18,0
Utah,0,0,0,0,0
Vermont,0,100,0,0,0
Virginia,42,42,0,16,0
Washington,12,25,0,51,12
West Virginia,0,0,0,0,0
Wisconsin,0,100,0,0,0
Wyoming,100,0,0,0,0
