geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,35,43,0,19,3
Alaska,20,60,0,20,0
Arizona,41,22,4,25,8
Arkansas,46,18,0,36,0
California,42,39,2,14,3
Colorado,43,50,0,2,5
Connecticut,51,23,4,18,4
Delaware,100,0,0,0,0
District of Columbia,58,28,0,2,12
Florida,41,34,3,20,2
Georgia,54,27,5,12,2
Hawaii,39,28,0,28,5
Idaho,38,25,0,25,12
Illinois,47,31,4,14,4
Indiana,42,38,0,20,0
Iowa,51,27,7,15,0
Kansas,42,18,17,18,5
Kentucky,46,29,2,12,11
Louisiana,66,24,3,4,3
Maine,42,29,0,29,0
Maryland,41,26,0,22,11
Massachusetts,39,33,5,12,11
Michigan,43,27,6,21,3
Minnesota,26,34,3,28,9
Mississippi,18,64,0,18,0
Missouri,45,28,5,15,7
Montana,40,0,0,40,20
Nebraska,38,25,0,31,6
Nevada,32,43,5,10,10
New Hampshire,34,33,11,22,0
New Jersey,41,39,4,14,2
New Mexico,32,31,0,31,6
New York,47,27,3,15,8
North Carolina,36,45,1,11,7
North Dakota,34,33,0,33,0
Ohio,38,33,4,19,6
Oklahoma,39,38,0,18,5
Oregon,55,29,0,5,11
Pennsylvania,41,32,2,15,10
Rhode Island,20,30,20,20,10
South Carolina,29,42,0,26,3
South Dakota,50,25,0,25,0
Tennessee,49,28,3,13,7
Texas,44,35,2,14,5
Utah,43,43,9,5,0
Vermont,43,43,0,14,0
Virginia,42,40,1,11,6
Washington,47,30,2,17,4
West Virginia,56,28,0,16,0
Wisconsin,29,45,4,18,4
Wyoming,100,0,0,0,0
