geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,51,25,0,0,24
Alaska,100,0,0,0,0
Arizona,0,12,0,75,13
Arkansas,51,49,0,0,0
California,43,32,4,17,4
Colorado,25,25,0,50,0
Connecticut,43,57,0,0,0
Delaware,34,0,0,33,33
District of Columbia,44,28,0,28,0
Florida,24,41,0,29,6
Georgia,25,50,0,25,0
Hawaii,0,100,0,0,0
Idaho,0,100,0,0,0
Illinois,42,23,0,35,0
Indiana,0,40,0,60,0
Iowa,0,0,0,0,0
Kansas,0,100,0,0,0
Kentucky,51,24,0,0,25
Louisiana,34,33,0,33,0
Maine,25,25,0,50,0
Maryland,45,11,0,44,0
Massachusetts,11,45,0,33,11
Michigan,51,0,19,20,10
Minnesota,56,33,0,11,0
Mississippi,0,0,0,100,0
Missouri,34,33,0,33,0
Montana,0,0,0,0,0
Nebraska,51,49,0,0,0
Nevada,61,0,0,19,20
New Hampshire,100,0,0,0,0
New Jersey,25,25,0,38,12
New Mexico,51,0,0,49,0
New York,47,15,4,23,11
North Carolina,23,44,11,22,0
North Dakota,0,0,0,0,0
Ohio,51,28,0,21,0
Oklahoma,100,0,0,0,0
Oregon,45,44,0,11,0
Pennsylvania,43,16,0,33,8
Rhode Island,100,0,0,0,0
South Carolina,51,49,0,0,0
South Dakota,0,0,0,0,0
Tennessee,67,33,0,0,0
Texas,40,15,3,35,7
Utah,40,60,0,0,0
Vermont,0,67,0,33,0
Virginia,58,42,0,0,0
Washington,61,20,6,13,0
West Virginia,0,0,0,100,0
Wisconsin,25,25,0,50,0
Wyoming,100,0,0,0,0
