geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,47,24,2,22,5
Alaska,33,67,0,0,0
Arizona,32,45,1,11,11
Arkansas,48,42,0,5,5
California,44,37,0,15,4
Colorado,44,34,1,13,8
Connecticut,29,42,2,23,4
Delaware,28,50,0,22,0
District of Columbia,50,40,0,0,10
Florida,40,42,1,13,4
Georgia,39,40,0,16,5
Hawaii,33,46,0,21,0
Idaho,33,44,0,23,0
Illinois,43,39,3,10,5
Indiana,32,49,2,16,1
Iowa,31,44,3,16,6
Kansas,39,53,0,4,4
Kentucky,27,44,2,19,8
Louisiana,37,37,0,16,10
Maine,60,30,0,10,0
Maryland,47,30,3,10,10
Massachusetts,40,33,4,11,12
Michigan,43,31,2,16,8
Minnesota,37,39,0,14,10
Mississippi,22,52,9,13,4
Missouri,34,37,7,18,4
Montana,0,49,0,51,0
Nebraska,59,6,14,21,0
Nevada,44,37,0,13,6
New Hampshire,38,23,8,8,23
New Jersey,43,42,3,8,4
New Mexico,50,44,0,6,0
New York,41,37,1,16,5
North Carolina,43,37,1,13,6
North Dakota,37,50,0,13,0
Ohio,35,46,3,10,6
Oklahoma,35,56,6,3,0
Oregon,47,36,0,15,2
Pennsylvania,47,31,0,11,11
Rhode Island,59,33,0,8,0
South Carolina,41,29,0,26,4
South Dakota,44,22,0,34,0
Tennessee,38,40,0,16,6
Texas,49,34,2,12,3
Utah,43,32,0,7,18
Vermont,40,40,0,0,20
Virginia,38,43,3,12,4
Washington,38,48,3,7,4
West Virginia,40,9,0,42,9
Wisconsin,35,48,0,16,1
Wyoming,20,80,0,0,0
