geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,33,48,0,14,5
Alaska,50,50,0,0,0
Arizona,44,43,0,7,6
Arkansas,48,15,3,26,8
California,46,38,2,10,4
Colorado,41,43,1,15,0
Connecticut,38,34,0,13,15
Delaware,28,65,0,0,7
District of Columbia,61,20,0,11,8
Florida,40,44,2,10,4
Georgia,51,32,5,9,3
Hawaii,37,49,0,11,3
Idaho,43,36,0,21,0
Illinois,38,39,5,13,5
Indiana,25,46,1,19,9
Iowa,47,37,6,7,3
Kansas,28,42,6,17,7
Kentucky,42,30,14,12,2
Louisiana,40,37,0,21,2
Maine,18,64,0,18,0
Maryland,37,37,0,15,11
Massachusetts,43,36,5,11,5
Michigan,46,29,2,13,10
Minnesota,39,38,6,16,1
Mississippi,63,22,5,10,0
Missouri,42,35,1,17,5
Montana,28,72,0,0,0
Nebraska,32,43,10,10,5
Nevada,46,31,3,12,8
New Hampshire,42,33,0,25,0
New Jersey,40,37,4,13,6
New Mexico,39,56,5,0,0
New York,46,36,2,12,4
North Carolina,38,37,2,17,6
North Dakota,67,17,0,16,0
Ohio,39,34,5,16,6
Oklahoma,32,45,2,19,2
Oregon,47,40,1,10,2
Pennsylvania,39,35,3,14,9
Rhode Island,26,74,0,0,0
South Carolina,39,43,3,14,1
South Dakota,50,34,0,16,0
Tennessee,41,45,5,7,2
Texas,42,40,2,12,4
Utah,45,28,0,16,11
Vermont,37,51,0,12,0
Virginia,42,34,3,17,4
Washington,33,40,3,15,9
West Virginia,35,42,0,12,11
Wisconsin,35,36,5,13,11
Wyoming,67,0,0,33,0
