geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,26,56,2,6,10
Alaska,38,37,0,25,0
Arizona,52,33,0,13,2
Arkansas,35,40,0,17,8
California,40,40,3,13,4
Colorado,32,34,0,23,11
Connecticut,36,47,1,14,2
Delaware,32,46,0,15,7
District of Columbia,27,36,0,0,37
Florida,40,38,2,17,3
Georgia,50,37,4,5,4
Hawaii,28,45,0,22,5
Idaho,34,45,0,16,5
Illinois,33,42,4,18,3
Indiana,34,41,3,14,8
Iowa,23,57,4,9,7
Kansas,45,22,0,31,2
Kentucky,31,50,2,17,0
Louisiana,47,31,2,11,9
Maine,45,31,0,12,12
Maryland,39,40,4,12,5
Massachusetts,37,36,0,18,9
Michigan,43,31,2,18,6
Minnesota,34,34,6,20,6
Mississippi,21,53,0,21,5
Missouri,34,45,1,16,4
Montana,40,40,0,20,0
Nebraska,38,37,11,11,3
Nevada,42,45,0,11,2
New Hampshire,38,42,0,10,10
New Jersey,36,44,0,14,6
New Mexico,36,32,4,28,0
New York,40,36,4,16,4
North Carolina,35,39,3,17,6
North Dakota,67,22,0,11,0
Ohio,34,42,6,13,5
Oklahoma,40,49,0,11,0
Oregon,43,39,5,5,8
Pennsylvania,34,38,7,14,7
Rhode Island,39,23,0,38,0
South Carolina,28,52,1,15,4
South Dakota,50,50,0,0,0
Tennessee,34,47,3,12,4
Texas,45,34,4,13,4
Utah,26,35,4,35,0
Vermont,25,50,0,0,25
Virginia,43,38,3,13,3
Washington,32,42,4,16,6
West Virginia,31,39,4,26,0
Wisconsin,31,45,1,11,12
Wyoming,0,100,0,0,0
