geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,38,35,3,23,1
Alaska,26,62,0,12,0
Arizona,35,38,6,12,9
Arkansas,42,45,0,13,0
California,39,39,4,14,4
Colorado,28,43,9,15,5
Connecticut,43,42,4,10,1
Delaware,48,27,0,17,8
District of Columbia,64,24,0,0,12
Florida,34,47,2,13,4
Georgia,32,44,4,15,5
Hawaii,35,49,0,16,0
Idaho,30,51,0,16,3
Illinois,36,42,4,14,4
Indiana,19,56,11,10,4
Iowa,23,54,5,16,2
Kansas,32,48,0,15,5
Kentucky,32,51,1,13,3
Louisiana,38,38,2,17,5
Maine,35,49,0,5,11
Maryland,43,26,14,15,2
Massachusetts,27,49,4,12,8
Michigan,34,41,3,16,6
Minnesota,26,44,5,20,5
Mississippi,25,48,0,16,11
Missouri,37,42,4,8,9
Montana,17,58,0,25,0
Nebraska,45,35,3,14,3
Nevada,48,35,0,17,0
New Hampshire,55,39,0,0,6
New Jersey,40,36,2,15,7
New Mexico,35,33,5,27,0
New York,34,46,4,13,3
North Carolina,33,46,6,11,4
North Dakota,62,38,0,0,0
Ohio,34,44,2,16,4
Oklahoma,35,45,9,8,3
Oregon,42,33,2,23,0
Pennsylvania,40,39,3,13,5
Rhode Island,23,21,14,21,21
South Carolina,25,52,1,14,8
South Dakota,37,35,0,28,0
Tennessee,35,47,2,12,4
Texas,39,38,2,14,7
Utah,25,53,0,16,6
Vermont,26,24,0,50,0
Virginia,35,44,4,13,4
Washington,28,48,5,15,4
West Virginia,37,39,4,15,5
Wisconsin,29,43,12,13,3
Wyoming,21,79,0,0,0
