geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,29,38,9,17,7
Alaska,0,100,0,0,0
Arizona,39,39,9,10,3
Arkansas,38,43,0,14,5
California,40,40,3,13,4
Colorado,35,42,6,17,0
Connecticut,49,37,0,10,4
Delaware,0,100,0,0,0
District of Columbia,57,26,0,17,0
Florida,39,37,2,16,6
Georgia,43,34,1,19,3
Hawaii,23,70,0,7,0
Idaho,30,20,0,40,10
Illinois,45,32,1,19,3
Indiana,34,53,1,6,6
Iowa,47,43,0,10,0
Kansas,38,35,0,24,3
Kentucky,37,50,3,10,0
Louisiana,46,27,8,5,14
Maine,22,44,0,11,23
Maryland,40,43,5,9,3
Massachusetts,46,33,3,13,5
Michigan,44,39,0,13,4
Minnesota,36,45,3,16,0
Mississippi,37,41,4,9,9
Missouri,36,52,0,7,5
Montana,50,25,0,16,9
Nebraska,56,19,6,13,6
Nevada,41,41,3,15,0
New Hampshire,45,22,0,33,0
New Jersey,40,42,3,13,2
New Mexico,23,69,0,0,8
New York,45,37,2,12,4
North Carolina,45,39,1,11,4
North Dakota,0,100,0,0,0
Ohio,38,42,3,13,4
Oklahoma,41,50,0,9,0
Oregon,47,28,4,12,9
Pennsylvania,29,41,1,23,6
Rhode Island,57,14,0,29,0
South Carolina,39,44,2,13,2
South Dakota,10,70,0,20,0
Tennessee,40,42,1,14,3
Texas,44,41,3,9,3
Utah,32,44,0,20,4
Vermont,40,19,0,20,21
Virginia,45,29,2,20,4
Washington,38,50,0,11,1
West Virginia,37,27,9,27,0
Wisconsin,29,46,4,16,5
Wyoming,16,50,0,34,0
