geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,30,40,0,22,8
Alaska,13,87,0,0,0
Arizona,33,45,1,15,6
Arkansas,30,66,0,0,4
California,40,39,5,11,5
Colorado,28,45,3,18,6
Connecticut,27,44,3,20,6
Delaware,12,36,0,11,41
District of Columbia,51,33,0,16,0
Florida,34,45,4,12,5
Georgia,47,39,1,10,3
Hawaii,0,80,0,20,0
Idaho,18,65,0,12,5
Illinois,33,47,1,14,5
Indiana,18,58,2,17,5
Iowa,31,40,2,27,0
Kansas,22,44,8,16,10
Kentucky,46,35,13,4,2
Louisiana,37,42,0,14,7
Maine,49,36,0,10,5
Maryland,42,32,4,14,8
Massachusetts,41,35,2,15,7
Michigan,35,44,3,11,7
Minnesota,32,36,9,16,7
Mississippi,12,59,6,18,5
Missouri,34,41,4,17,4
Montana,37,45,0,18,0
Nebraska,37,40,7,16,0
Nevada,37,38,7,14,4
New Hampshire,39,41,4,12,4
New Jersey,34,44,5,12,5
New Mexico,32,62,0,6,0
New York,34,42,4,16,4
North Carolina,35,46,4,11,4
North Dakota,100,0,0,0,0
Ohio,34,43,2,18,3
Oklahoma,35,47,6,3,9
Oregon,37,49,6,6,2
Pennsylvania,37,38,3,13,9
Rhode Island,31,41,0,18,10
South Carolina,33,46,2,17,2
South Dakota,31,60,0,9,0
Tennessee,31,39,3,16,11
Texas,41,41,3,12,3
Utah,18,45,0,31,6
Vermont,51,25,0,24,0
Virginia,33,52,2,10,3
Washington,32,51,3,11,3
West Virginia,35,39,5,16,5
Wisconsin,17,55,6,14,8
Wyoming,9,73,0,18,0
