geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,34,56,4,4,2
Alaska,42,42,0,16,0
Arizona,27,44,5,18,6
Arkansas,25,50,3,19,3
California,38,42,5,11,4
Colorado,31,48,4,14,3
Connecticut,44,30,4,11,11
Delaware,50,30,0,20,0
District of Columbia,53,33,0,0,14
Florida,34,42,3,15,6
Georgia,40,35,5,14,6
Hawaii,27,58,0,10,5
Idaho,34,39,0,22,5
Illinois,37,43,2,14,4
Indiana,27,48,5,15,5
Iowa,28,48,2,12,10
Kansas,33,52,6,3,6
Kentucky,38,40,7,11,4
Louisiana,18,64,2,9,7
Maine,47,34,0,6,13
Maryland,35,39,1,19,6
Massachusetts,33,43,3,16,5
Michigan,33,40,4,15,8
Minnesota,29,49,4,13,5
Mississippi,42,38,2,12,6
Missouri,28,53,5,9,5
Montana,60,25,0,10,5
Nebraska,43,29,0,21,7
Nevada,31,44,6,19,0
New Hampshire,41,33,0,13,13
New Jersey,41,43,3,6,7
New Mexico,22,49,11,18,0
New York,39,42,4,11,4
North Carolina,37,40,5,16,2
North Dakota,25,50,0,25,0
Ohio,35,41,4,16,4
Oklahoma,41,45,2,12,0
Oregon,26,49,5,14,6
Pennsylvania,33,39,5,17,6
Rhode Island,38,38,0,12,12
South Carolina,29,56,3,7,5
South Dakota,29,43,0,14,14
Tennessee,24,45,7,17,7
Texas,34,45,4,12,5
Utah,30,55,3,12,0
Vermont,27,55,0,18,0
Virginia,40,38,5,16,1
Washington,30,50,4,11,5
West Virginia,35,50,5,10,0
Wisconsin,31,42,4,16,7
Wyoming,40,20,0,40,0
