geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,33,50,2,11,4
Alaska,50,16,0,34,0
Arizona,36,45,2,16,1
Arkansas,37,37,10,16,0
California,41,42,2,12,3
Colorado,31,51,1,8,9
Connecticut,47,28,16,9,0
Delaware,44,45,0,11,0
District of Columbia,52,32,0,16,0
Florida,43,37,3,10,7
Georgia,41,36,5,13,5
Hawaii,40,40,0,20,0
Idaho,44,45,0,0,11
Illinois,40,39,2,11,8
Indiana,15,76,0,7,2
Iowa,24,49,3,24,0
Kansas,48,42,5,5,0
Kentucky,27,54,8,11,0
Louisiana,46,42,0,4,8
Maine,50,25,0,25,0
Maryland,49,30,4,13,4
Massachusetts,43,46,1,7,3
Michigan,37,43,2,13,5
Minnesota,58,32,0,10,0
Mississippi,50,25,6,13,6
Missouri,44,36,3,14,3
Montana,0,72,0,0,28
Nebraska,38,29,9,24,0
Nevada,32,46,9,13,0
New Hampshire,18,46,0,18,18
New Jersey,46,36,4,9,5
New Mexico,30,50,0,20,0
New York,42,37,3,14,4
North Carolina,40,38,4,13,5
North Dakota,50,50,0,0,0
Ohio,33,42,0,22,3
Oklahoma,41,34,0,18,7
Oregon,36,47,5,7,5
Pennsylvania,47,36,3,12,2
Rhode Island,36,37,0,9,18
South Carolina,37,44,0,13,6
South Dakota,14,57,0,29,0
Tennessee,27,64,5,2,2
Texas,46,40,2,9,3
Utah,32,48,0,20,0
Vermont,0,100,0,0,0
Virginia,35,45,4,13,3
Washington,35,40,3,18,4
West Virginia,44,45,0,0,11
Wisconsin,31,40,4,23,2
Wyoming,0,100,0,0,0
