geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,33,49,3,14,1
Alaska,28,72,0,0,0
Arizona,26,50,5,19,0
Arkansas,34,41,12,13,0
California,36,43,3,13,5
Colorado,38,36,4,17,5
Connecticut,31,56,1,11,1
Delaware,18,71,0,11,0
District of Columbia,20,80,0,0,0
Florida,34,49,3,10,4
Georgia,32,53,3,9,3
Hawaii,24,65,0,11,0
Idaho,16,68,0,8,8
Illinois,34,46,4,10,6
Indiana,21,70,2,7,0
Iowa,24,42,8,24,2
Kansas,20,44,0,24,12
Kentucky,38,43,5,13,1
Louisiana,32,51,7,9,1
Maine,46,54,0,0,0
Maryland,40,35,2,18,5
Massachusetts,36,46,3,11,4
Michigan,36,36,3,17,8
Minnesota,29,41,9,18,3
Mississippi,18,62,2,16,2
Missouri,36,47,2,9,6
Montana,25,44,0,25,6
Nebraska,26,60,0,11,3
Nevada,32,43,0,20,5
New Hampshire,41,47,6,6,0
New Jersey,35,47,3,11,4
New Mexico,22,48,0,22,8
New York,32,51,3,9,5
North Carolina,30,48,3,16,3
North Dakota,16,51,0,33,0
Ohio,34,47,2,13,4
Oklahoma,36,49,0,13,2
Oregon,33,39,1,17,10
Pennsylvania,35,42,3,14,6
Rhode Island,43,36,0,14,7
South Carolina,37,48,4,9,2
South Dakota,30,60,0,10,0
Tennessee,29,51,3,10,7
Texas,36,43,5,10,6
Utah,24,54,4,9,9
Vermont,20,40,0,20,20
Virginia,31,51,1,10,7
Washington,34,38,6,21,1
West Virginia,21,58,0,21,0
Wisconsin,31,42,3,18,6
Wyoming,0,100,0,0,0
