geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,45,50,5,0,0
Alaska,29,28,0,43,0
Arizona,38,40,5,13,4
Arkansas,44,44,0,12,0
California,43,38,2,13,4
Colorado,33,39,4,18,6
Connecticut,38,45,0,7,10
Delaware,25,50,0,25,0
District of Columbia,53,26,0,12,9
Florida,42,38,3,13,4
Georgia,47,35,3,8,7
Hawaii,47,23,0,6,24
Idaho,20,40,0,40,0
Illinois,43,34,1,17,5
Indiana,30,54,1,12,3
Iowa,19,54,3,20,4
Kansas,47,40,7,3,3
Kentucky,33,45,4,14,4
Louisiana,57,27,6,7,3
Maine,43,43,0,14,0
Maryland,44,39,1,10,6
Massachusetts,41,30,5,18,6
Michigan,32,41,5,14,8
Minnesota,33,38,3,20,6
Mississippi,35,29,0,18,18
Missouri,35,39,4,11,11
Montana,35,47,0,18,0
Nebraska,39,29,4,19,9
Nevada,36,43,3,15,3
New Hampshire,32,50,0,12,6
New Jersey,45,38,4,11,2
New Mexico,35,41,0,18,6
New York,39,42,1,14,4
North Carolina,38,45,3,9,5
North Dakota,37,25,0,38,0
Ohio,34,40,0,22,4
Oklahoma,52,24,4,12,8
Oregon,36,43,0,21,0
Pennsylvania,34,47,4,13,2
Rhode Island,59,33,0,0,8
South Carolina,46,35,2,11,6
South Dakota,43,43,0,14,0
Tennessee,40,40,4,9,7
Texas,47,38,2,11,2
Utah,47,50,0,3,0
Vermont,55,18,0,18,9
Virginia,36,42,3,14,5
Washington,36,49,2,11,2
West Virginia,56,33,0,11,0
Wisconsin,41,31,0,20,8
Wyoming,60,40,0,0,0
