geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,33,41,8,13,5
Alaska,33,33,0,34,0
Arizona,49,31,2,14,4
Arkansas,59,12,0,24,5
California,38,41,2,15,4
Colorado,21,64,1,11,3
Connecticut,40,35,2,19,4
Delaware,40,20,0,40,0
District of Columbia,40,36,0,14,10
Florida,42,40,3,10,5
Georgia,41,39,1,15,4
Hawaii,25,50,0,25,0
Idaho,39,39,0,11,11
Illinois,42,39,1,11,7
Indiana,23,65,0,10,2
Iowa,46,32,0,19,3
Kansas,39,47,0,7,7
Kentucky,48,36,2,12,2
Louisiana,18,49,3,21,9
Maine,30,40,0,30,0
Maryland,44,44,0,10,2
Massachusetts,33,34,1,24,8
Michigan,40,41,2,17,0
Minnesota,34,40,6,13,7
Mississippi,36,47,0,12,5
Missouri,27,54,0,17,2
Montana,25,63,0,12,0
Nebraska,23,47,0,23,7
Nevada,28,40,0,24,8
New Hampshire,53,26,0,16,5
New Jersey,34,43,0,16,7
New Mexico,13,47,0,34,6
New York,38,38,4,14,6
North Carolina,42,31,3,19,5
North Dakota,25,12,0,63,0
Ohio,39,42,2,15,2
Oklahoma,34,50,0,8,8
Oregon,39,41,2,11,7
Pennsylvania,43,37,2,11,7
Rhode Island,51,28,0,7,14
South Carolina,45,41,4,9,1
South Dakota,25,42,0,25,8
Tennessee,35,45,1,15,4
Texas,43,39,1,12,5
Utah,31,31,0,38,0
Vermont,0,100,0,0,0
Virginia,41,41,3,10,5
Washington,31,59,1,5,4
West Virginia,40,50,0,10,0
Wisconsin,33,46,2,15,4
Wyoming,67,0,0,33,0
