geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,47,34,2,17,0
Alaska,40,20,0,40,0
Arizona,30,48,2,16,4
Arkansas,36,44,8,12,0
California,43,38,2,12,5
Colorado,34,50,1,10,5
Connecticut,47,30,2,15,6
Delaware,75,25,0,0,0
District of Columbia,50,34,0,0,16
Florida,40,42,0,13,5
Georgia,38,42,4,14,2
Hawaii,44,45,0,11,0
Idaho,18,55,0,18,9
Illinois,43,38,2,13,4
Indiana,37,44,1,11,7
Iowa,44,50,0,6,0
Kansas,34,28,5,28,5
Kentucky,44,35,6,9,6
Louisiana,53,39,4,0,4
Maine,48,21,0,26,5
Maryland,36,42,5,14,3
Massachusetts,31,35,5,22,7
Michigan,34,42,3,17,4
Minnesota,35,41,2,14,8
Mississippi,53,30,5,0,12
Missouri,26,53,3,16,2
Montana,0,75,0,25,0
Nebraska,37,37,0,10,16
Nevada,56,34,3,7,0
New Hampshire,50,36,7,0,7
New Jersey,41,43,1,11,4
New Mexico,47,23,7,8,15
New York,43,39,3,11,4
North Carolina,39,43,2,11,5
North Dakota,50,25,0,25,0
Ohio,37,38,2,15,8
Oklahoma,43,36,3,15,3
Oregon,28,45,4,21,2
Pennsylvania,44,33,2,13,8
Rhode Island,36,27,0,28,9
South Carolina,48,33,2,12,5
South Dakota,39,23,0,23,15
Tennessee,23,48,4,17,8
Texas,44,37,1,15,3
Utah,37,51,4,4,4
Vermont,16,84,0,0,0
Virginia,42,29,6,16,7
Washington,43,36,1,15,5
West Virginia,21,43,7,22,7
Wisconsin,40,33,4,9,14
Wyoming,0,0,0,0,0
