geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,36,43,3,18,0
Alaska,50,25,0,25,0
Arizona,50,29,0,16,5
Arkansas,39,31,7,23,0
California,41,40,2,12,5
Colorado,26,51,4,13,6
Connecticut,46,23,8,14,9
Delaware,33,51,0,16,0
District of Columbia,44,44,0,4,8
Florida,43,36,1,16,4
Georgia,44,39,0,15,2
Hawaii,31,63,0,6,0
Idaho,29,42,0,29,0
Illinois,30,42,2,15,11
Indiana,24,71,1,2,2
Iowa,20,50,5,20,5
Kansas,37,37,0,21,5
Kentucky,36,52,3,9,0
Louisiana,52,44,0,4,0
Maine,29,42,0,17,12
Maryland,46,31,0,15,8
Massachusetts,43,36,3,8,10
Michigan,46,28,1,18,7
Minnesota,42,38,3,13,4
Mississippi,33,47,0,20,0
Missouri,37,38,3,16,6
Montana,50,25,0,25,0
Nebraska,36,43,0,14,7
Nevada,37,37,9,13,4
New Hampshire,50,38,0,12,0
New Jersey,33,42,6,13,6
New Mexico,33,34,0,33,0
New York,38,41,1,14,6
North Carolina,35,43,5,12,5
North Dakota,57,43,0,0,0
Ohio,40,34,3,21,2
Oklahoma,43,48,0,9,0
Oregon,38,40,2,12,8
Pennsylvania,45,38,0,11,6
Rhode Island,20,60,0,0,20
South Carolina,44,34,7,13,2
South Dakota,25,51,0,12,12
Tennessee,24,54,1,16,5
Texas,44,34,3,16,3
Utah,16,62,0,5,17
Vermont,100,0,0,0,0
Virginia,34,37,0,16,13
Washington,34,40,4,10,12
West Virginia,31,47,7,7,8
Wisconsin,35,46,5,5,9
Wyoming,75,25,0,0,0
