geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,48,34,0,14,4
Alaska,38,50,0,12,0
Arizona,40,33,3,15,9
Arkansas,57,29,0,0,14
California,49,35,1,10,5
Colorado,37,40,0,20,3
Connecticut,60,20,5,10,5
Delaware,33,34,0,33,0
District of Columbia,57,27,0,6,10
Florida,46,36,2,13,3
Georgia,52,33,5,8,2
Hawaii,30,35,0,30,5
Idaho,72,14,0,0,14
Illinois,55,22,4,15,4
Indiana,17,55,2,14,12
Iowa,53,30,6,11,0
Kansas,31,38,6,6,19
Kentucky,33,30,0,28,9
Louisiana,51,32,0,10,7
Maine,33,34,0,33,0
Maryland,42,30,0,20,8
Massachusetts,48,29,1,14,8
Michigan,50,31,3,12,4
Minnesota,31,45,2,19,3
Mississippi,72,21,0,7,0
Missouri,43,36,6,11,4
Montana,60,40,0,0,0
Nebraska,54,20,7,13,6
Nevada,48,31,0,17,4
New Hampshire,40,30,0,30,0
New Jersey,57,23,3,15,2
New Mexico,64,27,0,9,0
New York,47,35,1,12,5
North Carolina,44,32,2,20,2
North Dakota,60,0,0,40,0
Ohio,46,32,2,18,2
Oklahoma,62,13,8,10,7
Oregon,56,30,0,14,0
Pennsylvania,44,38,4,11,3
Rhode Island,63,12,0,25,0
South Carolina,39,39,0,11,11
South Dakota,0,100,0,0,0
Tennessee,46,27,7,14,6
Texas,55,27,2,11,5
Utah,45,39,5,11,0
Vermont,33,34,0,0,33
Virginia,43,38,3,13,3
Washington,50,35,1,11,3
West Virginia,25,12,26,25,12
Wisconsin,38,29,4,25,4
Wyoming,0,0,0,0,0
