geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,32,37,11,14,6
Alaska,33,34,0,33,0
Arizona,34,37,4,21,4
Arkansas,29,50,0,19,2
California,37,41,3,15,4
Colorado,43,38,2,15,2
Connecticut,32,45,0,10,13
Delaware,20,70,0,0,10
District of Columbia,31,62,0,7,0
Florida,41,41,3,13,2
Georgia,34,45,4,11,6
Hawaii,26,59,0,15,0
Idaho,24,72,0,4,0
Illinois,41,39,1,16,3
Indiana,29,47,7,17,0
Iowa,33,39,0,16,12
Kansas,23,44,5,20,8
Kentucky,37,34,6,17,6
Louisiana,30,43,1,24,2
Maine,39,56,0,5,0
Maryland,36,44,4,15,1
Massachusetts,41,37,3,10,9
Michigan,33,39,4,19,5
Minnesota,32,43,5,18,2
Mississippi,46,38,6,8,2
Missouri,24,49,4,20,3
Montana,22,45,0,33,0
Nebraska,25,55,5,10,5
Nevada,34,46,2,12,6
New Hampshire,30,48,0,5,17
New Jersey,33,47,6,13,1
New Mexico,33,38,0,29,0
New York,35,44,6,11,4
North Carolina,39,42,3,12,4
North Dakota,43,57,0,0,0
Ohio,29,47,4,14,6
Oklahoma,19,58,6,13,4
Oregon,21,49,3,17,10
Pennsylvania,29,44,4,18,5
Rhode Island,53,24,0,23,0
South Carolina,37,39,1,18,5
South Dakota,29,36,0,28,7
Tennessee,35,50,3,6,6
Texas,34,47,4,11,4
Utah,35,31,8,23,3
Vermont,0,43,0,43,14
Virginia,34,46,0,18,2
Washington,35,45,2,13,5
West Virginia,26,60,0,11,3
Wisconsin,31,36,4,19,10
Wyoming,33,34,0,33,0
