geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,37,38,4,19,2
Alaska,60,40,0,0,0
Arizona,43,39,3,15,0
Arkansas,39,40,0,17,4
California,42,40,2,13,3
Colorado,44,30,0,18,8
Connecticut,45,39,4,9,3
Delaware,43,43,0,0,14
District of Columbia,56,22,0,22,0
Florida,42,38,2,14,4
Georgia,44,40,0,14,2
Hawaii,42,58,0,0,0
Idaho,50,40,0,10,0
Illinois,34,42,2,19,3
Indiana,29,47,3,17,4
Iowa,29,53,2,11,5
Kansas,50,27,4,8,11
Kentucky,39,46,3,9,3
Louisiana,45,31,0,17,7
Maine,33,50,0,17,0
Maryland,40,42,4,14,0
Massachusetts,38,34,2,16,10
Michigan,39,40,4,14,3
Minnesota,33,42,4,17,4
Mississippi,55,35,0,5,5
Missouri,30,38,3,23,6
Montana,28,29,0,29,14
Nebraska,41,18,4,23,14
Nevada,20,40,8,28,4
New Hampshire,23,56,5,11,5
New Jersey,45,33,1,13,8
New Mexico,32,37,5,21,5
New York,44,37,1,14,4
North Carolina,42,41,5,9,3
North Dakota,33,33,0,34,0
Ohio,42,38,3,14,3
Oklahoma,50,24,2,19,5
Oregon,22,52,2,18,6
Pennsylvania,37,38,4,12,9
Rhode Island,41,12,6,24,17
South Carolina,40,47,0,13,0
South Dakota,40,20,0,20,20
Tennessee,37,38,1,17,7
Texas,45,36,1,12,6
Utah,35,33,10,15,7
Vermont,50,50,0,0,0
Virginia,47,42,0,7,4
Washington,34,43,6,15,2
West Virginia,28,40,4,16,12
Wisconsin,36,48,1,10,5
Wyoming,0,60,0,40,0
