geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,46,36,0,16,2
Alaska,43,29,0,28,0
Arizona,38,38,2,14,8
Arkansas,50,32,3,3,12
California,37,43,2,14,4
Colorado,48,42,1,9,0
Connecticut,37,43,5,6,9
Delaware,37,51,0,12,0
District of Columbia,49,35,0,10,6
Florida,48,35,1,10,6
Georgia,45,35,4,14,2
Hawaii,67,33,0,0,0
Idaho,44,36,0,12,8
Illinois,42,31,3,20,4
Indiana,31,43,4,18,4
Iowa,19,46,9,20,6
Kansas,30,46,0,18,6
Kentucky,38,38,5,14,5
Louisiana,44,30,5,13,8
Maine,38,19,0,31,12
Maryland,39,35,1,19,6
Massachusetts,40,33,2,18,7
Michigan,52,23,1,19,5
Minnesota,32,39,7,21,1
Mississippi,44,48,4,4,0
Missouri,34,38,1,23,4
Montana,30,50,0,10,10
Nebraska,38,44,4,14,0
Nevada,53,34,0,5,8
New Hampshire,45,46,0,9,0
New Jersey,41,33,0,14,12
New Mexico,42,25,16,17,0
New York,41,37,2,16,4
North Carolina,46,36,3,14,1
North Dakota,40,40,0,20,0
Ohio,35,40,1,17,7
Oklahoma,47,32,6,9,6
Oregon,35,40,4,17,4
Pennsylvania,36,43,1,12,8
Rhode Island,43,50,0,7,0
South Carolina,30,43,4,14,9
South Dakota,39,31,0,23,7
Tennessee,32,40,2,16,10
Texas,45,39,3,8,5
Utah,34,43,0,23,0
Vermont,20,40,0,40,0
Virginia,41,33,4,13,9
Washington,32,47,2,16,3
West Virginia,39,36,0,17,8
Wisconsin,39,44,1,13,3
Wyoming,33,51,0,16,0
