geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,36,37,1,23,3
Alaska,20,60,0,20,0
Arizona,35,43,3,13,6
Arkansas,43,36,0,19,2
California,38,41,3,14,4
Colorado,35,41,2,14,8
Connecticut,38,33,3,21,5
Delaware,31,63,0,6,0
District of Columbia,47,31,0,15,7
Florida,40,43,1,11,5
Georgia,45,35,0,16,4
Hawaii,29,42,0,17,12
Idaho,50,39,0,11,0
Illinois,37,38,1,17,7
Indiana,27,65,2,6,0
Iowa,23,57,0,17,3
Kansas,41,41,3,15,0
Kentucky,49,27,2,18,4
Louisiana,50,47,0,0,3
Maine,29,47,0,12,12
Maryland,44,32,6,12,6
Massachusetts,43,37,3,11,6
Michigan,33,44,2,17,4
Minnesota,36,43,4,13,4
Mississippi,48,37,5,10,0
Missouri,29,49,2,13,7
Montana,23,54,0,23,0
Nebraska,32,37,0,27,4
Nevada,38,32,3,15,12
New Hampshire,38,45,0,14,3
New Jersey,31,46,2,18,3
New Mexico,38,50,4,8,0
New York,39,39,3,14,5
North Carolina,34,46,5,10,5
North Dakota,40,60,0,0,0
Ohio,37,43,2,13,5
Oklahoma,26,46,9,13,6
Oregon,24,50,0,15,11
Pennsylvania,38,37,3,12,10
Rhode Island,50,40,0,10,0
South Carolina,34,39,6,15,6
South Dakota,33,50,0,17,0
Tennessee,27,50,3,15,5
Texas,39,44,2,11,4
Utah,36,43,2,15,4
Vermont,36,43,0,7,14
Virginia,41,39,0,15,5
Washington,37,39,2,15,7
West Virginia,29,41,6,12,12
Wisconsin,43,36,1,14,6
Wyoming,38,37,0,25,0
