geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,40,43,1,15,1
Alaska,0,75,0,25,0
Arizona,32,43,0,18,7
Arkansas,27,60,0,6,7
California,39,41,4,13,3
Colorado,29,48,3,17,3
Connecticut,34,54,0,6,6
Delaware,25,38,0,25,12
District of Columbia,43,43,0,14,0
Florida,36,44,2,15,3
Georgia,32,46,3,14,5
Hawaii,47,33,0,20,0
Idaho,25,50,0,17,8
Illinois,34,51,4,8,3
Indiana,15,66,1,17,1
Iowa,38,48,0,7,7
Kansas,23,47,6,15,9
Kentucky,28,45,6,17,4
Louisiana,29,54,0,12,5
Maine,29,59,0,12,0
Maryland,45,38,2,11,4
Massachusetts,28,43,3,22,4
Michigan,29,49,1,13,8
Minnesota,33,51,6,8,2
Mississippi,35,41,0,24,0
Missouri,31,52,1,12,4
Montana,0,84,0,8,8
Nebraska,26,44,4,26,0
Nevada,26,52,4,14,4
New Hampshire,36,52,0,12,0
New Jersey,37,43,4,11,5
New Mexico,41,27,0,28,4
New York,30,50,3,13,4
North Carolina,29,45,3,14,9
North Dakota,25,50,0,25,0
Ohio,28,47,1,18,6
Oklahoma,36,45,7,9,3
Oregon,38,46,0,7,9
Pennsylvania,32,48,2,12,6
Rhode Island,38,62,0,0,0
South Carolina,29,47,3,15,6
South Dakota,45,44,0,11,0
Tennessee,35,47,3,12,3
Texas,38,43,4,11,4
Utah,44,28,4,16,8
Vermont,20,40,0,40,0
Virginia,36,43,6,11,4
Washington,33,48,3,14,2
West Virginia,42,36,2,15,5
Wisconsin,28,56,1,14,1
Wyoming,50,50,0,0,0
