geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,34,51,7,4,4
Alaska,25,63,0,12,0
Arizona,34,41,6,14,5
Arkansas,39,52,0,6,3
California,37,43,3,12,5
Colorado,30,46,1,18,5
Connecticut,32,49,5,13,1
Delaware,38,62,0,0,0
District of Columbia,6,54,0,27,13
Florida,36,41,5,12,6
Georgia,42,32,5,15,6
Hawaii,44,51,0,5,0
Idaho,31,48,0,21,0
Illinois,40,39,4,15,2
Indiana,25,57,5,10,3
Iowa,22,59,7,7,5
Kansas,24,45,8,18,5
Kentucky,33,48,3,11,5
Louisiana,39,43,3,14,1
Maine,43,35,0,15,7
Maryland,39,33,5,19,4
Massachusetts,33,38,2,15,12
Michigan,40,43,2,12,3
Minnesota,24,54,4,13,5
Mississippi,43,33,3,18,3
Missouri,46,31,3,15,5
Montana,8,59,0,17,16
Nebraska,30,40,4,22,4
Nevada,40,38,7,9,6
New Hampshire,34,47,6,13,0
New Jersey,34,43,2,14,7
New Mexico,50,28,0,15,7
New York,37,39,4,14,6
North Carolina,33,49,4,9,5
North Dakota,50,17,0,33,0
Ohio,39,34,1,19,7
Oklahoma,39,29,4,12,16
Oregon,25,44,1,26,4
Pennsylvania,35,41,2,13,9
Rhode Island,47,43,5,0,5
South Carolina,36,42,4,13,5
South Dakota,13,61,0,13,13
Tennessee,36,51,2,7,4
Texas,39,40,2,14,5
Utah,27,58,2,9,4
Vermont,31,46,0,23,0
Virginia,39,46,2,10,3
Washington,45,38,3,11,3
West Virginia,30,47,5,16,2
Wisconsin,33,42,3,16,6
Wyoming,14,72,0,14,0
