geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,30,44,2,19,5
Alaska,33,45,0,22,0
Arizona,37,42,3,14,4
Arkansas,46,39,3,9,3
California,37,41,3,15,4
Colorado,33,48,1,13,5
Connecticut,36,33,6,15,10
Delaware,50,50,0,0,0
District of Columbia,25,38,0,25,12
Florida,35,39,4,17,5
Georgia,34,43,3,16,4
Hawaii,33,42,0,25,0
Idaho,38,46,0,12,4
Illinois,37,46,1,11,5
Indiana,21,63,0,11,5
Iowa,24,42,10,17,7
Kansas,56,16,0,28,0
Kentucky,34,47,2,11,6
Louisiana,47,43,3,0,7
Maine,32,50,0,12,6
Maryland,45,35,0,14,6
Massachusetts,42,42,4,6,6
Michigan,35,37,5,12,11
Minnesota,34,30,8,22,6
Mississippi,35,57,0,8,0
Missouri,40,39,5,15,1
Montana,25,50,0,25,0
Nebraska,34,50,5,6,5
Nevada,48,44,0,4,4
New Hampshire,45,40,5,10,0
New Jersey,42,37,3,16,2
New Mexico,40,40,0,20,0
New York,38,44,2,12,4
North Carolina,36,40,4,15,5
North Dakota,0,0,0,0,0
Ohio,40,34,2,20,4
Oklahoma,46,38,2,14,0
Oregon,21,50,5,16,8
Pennsylvania,38,41,4,9,8
Rhode Island,54,23,7,16,0
South Carolina,42,40,0,9,9
South Dakota,17,33,0,34,16
Tennessee,40,45,2,8,5
Texas,38,44,4,10,4
Utah,36,56,0,8,0
Vermont,50,38,0,12,0
Virginia,39,39,5,13,4
Washington,41,33,5,14,7
West Virginia,39,39,7,15,0
Wisconsin,36,46,1,14,3
Wyoming,0,50,0,50,0
