geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,33,46,4,14,3
Alaska,0,80,0,20,0
Arizona,33,53,1,11,2
Arkansas,38,48,0,11,3
California,40,39,4,13,4
Colorado,37,42,1,11,9
Connecticut,40,41,2,15,2
Delaware,37,45,0,9,9
District of Columbia,43,41,0,16,0
Florida,38,45,2,12,3
Georgia,32,43,5,15,5
Hawaii,32,56,0,8,4
Idaho,41,33,0,13,13
Illinois,37,46,1,12,4
Indiana,26,57,5,10,2
Iowa,31,42,5,20,2
Kansas,29,35,6,17,13
Kentucky,31,44,0,18,7
Louisiana,30,47,5,13,5
Maine,29,43,0,7,21
Maryland,32,41,8,15,4
Massachusetts,40,42,4,10,4
Michigan,30,48,2,17,3
Minnesota,40,37,7,7,9
Mississippi,42,45,0,9,4
Missouri,34,44,0,16,6
Montana,68,16,0,16,0
Nebraska,22,52,5,21,0
Nevada,21,47,8,18,6
New Hampshire,29,59,4,4,4
New Jersey,41,42,2,10,5
New Mexico,29,37,0,25,9
New York,38,42,4,12,4
North Carolina,33,48,5,9,5
North Dakota,31,50,0,19,0
Ohio,32,45,5,11,7
Oklahoma,28,53,2,11,6
Oregon,28,44,3,12,13
Pennsylvania,34,46,3,12,5
Rhode Island,24,59,0,12,5
South Carolina,26,52,1,18,3
South Dakota,7,80,0,13,0
Tennessee,33,47,1,14,5
Texas,41,37,4,14,4
Utah,36,40,0,15,9
Vermont,10,70,0,0,20
Virginia,33,42,7,14,4
Washington,31,44,5,14,6
West Virginia,20,54,0,19,7
Wisconsin,38,45,1,14,2
Wyoming,26,50,0,24,0
