geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,67,11,11,11,0
Alaska,60,40,0,0,0
Arizona,44,16,2,26,12
Arkansas,12,76,0,12,0
California,40,36,3,16,5
Colorado,43,36,0,18,3
Connecticut,50,20,10,15,5
Delaware,50,25,0,25,0
District of Columbia,37,41,0,13,9
Florida,40,33,2,24,1
Georgia,42,37,0,18,3
Hawaii,50,29,0,14,7
Idaho,33,34,0,11,22
Illinois,47,38,0,6,9
Indiana,40,43,3,14,0
Iowa,39,28,5,28,0
Kansas,34,56,0,5,5
Kentucky,33,38,4,25,0
Louisiana,50,19,6,19,6
Maine,16,51,0,33,0
Maryland,42,28,0,20,10
Massachusetts,34,35,3,15,13
Michigan,53,29,2,12,4
Minnesota,58,32,0,7,3
Mississippi,40,50,0,0,10
Missouri,29,47,7,14,3
Montana,50,25,0,25,0
Nebraska,56,22,0,11,11
Nevada,40,60,0,0,0
New Hampshire,42,17,0,33,8
New Jersey,47,29,1,13,10
New Mexico,29,14,14,43,0
New York,42,36,1,14,7
North Carolina,48,31,2,13,6
North Dakota,50,0,0,50,0
Ohio,42,28,1,23,6
Oklahoma,47,36,0,14,3
Oregon,49,22,0,11,18
Pennsylvania,46,35,3,11,5
Rhode Island,50,29,0,7,14
South Carolina,47,23,0,19,11
South Dakota,33,34,0,33,0
Tennessee,40,36,3,7,14
Texas,41,34,1,17,7
Utah,54,31,0,15,0
Vermont,25,50,0,25,0
Virginia,48,27,1,16,8
Washington,44,33,0,18,5
West Virginia,34,17,16,33,0
Wisconsin,23,49,0,22,6
Wyoming,33,34,0,33,0
