geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,49,30,0,13,8
Alaska,19,40,0,41,0
Arizona,44,35,1,13,7
Arkansas,33,33,4,26,4
California,44,37,2,12,5
Colorado,32,46,0,18,4
Connecticut,24,55,1,18,2
Delaware,23,46,0,31,0
District of Columbia,43,43,0,14,0
Florida,38,42,2,12,6
Georgia,43,33,6,12,6
Hawaii,40,47,0,7,6
Idaho,21,47,0,27,5
Illinois,37,38,1,16,8
Indiana,21,57,1,16,5
Iowa,31,50,3,13,3
Kansas,39,29,7,18,7
Kentucky,25,47,0,16,12
Louisiana,49,33,2,9,7
Maine,15,62,0,16,7
Maryland,36,39,4,18,3
Massachusetts,36,39,4,11,10
Michigan,33,47,2,11,7
Minnesota,34,43,1,18,4
Mississippi,21,53,4,18,4
Missouri,31,45,2,14,8
Montana,50,17,0,0,33
Nebraska,38,31,0,28,3
Nevada,36,48,5,9,2
New Hampshire,60,20,0,14,6
New Jersey,36,45,0,13,6
New Mexico,7,54,15,24,0
New York,40,40,3,14,3
North Carolina,45,36,1,12,6
North Dakota,12,63,0,25,0
Ohio,38,40,0,16,6
Oklahoma,43,43,0,7,7
Oregon,40,40,0,18,2
Pennsylvania,36,41,4,15,4
Rhode Island,60,40,0,0,0
South Carolina,27,55,2,12,4
South Dakota,33,34,0,0,33
Tennessee,36,45,3,14,2
Texas,43,35,5,12,5
Utah,32,47,0,18,3
Vermont,20,80,0,0,0
Virginia,44,31,1,17,7
Washington,36,47,1,15,1
West Virginia,57,29,0,7,7
Wisconsin,45,41,5,6,3
Wyoming,0,100,0,0,0
