geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,43,36,5,11,5
Alaska,20,74,0,6,0
Arizona,42,41,0,12,5
Arkansas,50,38,0,7,5
California,39,43,2,13,3
Colorado,38,45,1,13,3
Connecticut,42,36,6,14,2
Delaware,53,41,0,6,0
District of Columbia,44,39,0,17,0
Florida,39,42,2,12,5
Georgia,37,38,5,14,6
Hawaii,50,50,0,0,0
Idaho,40,34,0,13,13
Illinois,40,37,4,14,5
Indiana,29,51,2,14,4
Iowa,24,40,8,26,2
Kansas,38,31,0,22,9
Kentucky,24,53,1,22,0
Louisiana,48,34,7,7,4
Maine,36,24,0,20,20
Maryland,47,33,3,14,3
Massachusetts,37,37,4,18,4
Michigan,45,42,2,8,3
Minnesota,40,33,5,17,5
Mississippi,40,40,3,14,3
Missouri,35,44,0,12,9
Montana,33,50,0,17,0
Nebraska,41,28,0,24,7
Nevada,50,20,5,25,0
New Hampshire,28,39,0,22,11
New Jersey,40,39,5,9,7
New Mexico,48,31,4,13,4
New York,39,43,3,10,5
North Carolina,38,42,1,13,6
North Dakota,20,20,0,60,0
Ohio,34,40,1,21,4
Oklahoma,31,40,8,17,4
Oregon,37,39,0,17,7
Pennsylvania,40,37,2,16,5
Rhode Island,50,11,0,34,5
South Carolina,34,44,4,9,9
South Dakota,38,50,0,12,0
Tennessee,34,46,3,13,4
Texas,40,41,3,14,2
Utah,36,34,2,13,15
Vermont,33,45,0,22,0
Virginia,45,31,1,19,4
Washington,34,43,3,14,6
West Virginia,28,50,0,22,0
Wisconsin,40,40,4,14,2
Wyoming,33,50,0,17,0
