geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,0,100,0,0,0
Alaska,0,0,0,0,0
Arizona,100,0,0,0,0
Arkansas,100,0,0,0,0
California,45,11,0,22,22
Colorado,50,25,0,0,25
Connecticut,100,0,0,0,0
Delaware,0,0,0,0,0
District of Columbia,0,100,0,0,0
Florida,33,33,0,34,0
Georgia,50,0,0,50,0
Hawaii,100,0,0,0,0
Idaho,0,0,0,0,0
Illinois,33,11,0,45,11
Indiana,100,0,0,0,0
Iowa,0,0,0,0,0
Kansas,0,100,0,0,0
Kentucky,0,0,0,0,0
Louisiana,100,0,0,0,0
Maine,0,0,0,0,0
Maryland,50,0,50,0,0
Massachusetts,50,50,0,0,0
Michigan,50,50,0,0,0
Minnesota,60,20,0,20,0
Mississippi,50,50,0,0,0
Missouri,20,20,40,20,0
Montana,0,0,0,0,0
Nebraska,0,0,0,0,0
Nevada,0,0,0,0,0
New Hampshire,0,0,0,0,0
New Jersey,45,11,11,22,11
New Mexico,0,0,0,0,0
New York,50,25,13,12,0
North Carolina,20,60,0,20,0
North Dakota,0,100,0,0,0
Ohio,25,25,0,25,25
Oklahoma,50,50,0,0,0
Oregon,0,0,0,100,0
Pennsylvania,28,58,14,0,0
Rhode Island,0,0,0,0,0
South Carolina,100,0,0,0,0
South Dakota,100,0,0,0,0
Tennessee,33,0,0,34,33
Texas,54,13,7,20,6
Utah,0,0,0,0,0
Vermont,0,0,0,0,0
Virginia,33,33,0,34,0
Washington,0,100,0,0,0
West Virginia,0,100,0,0,0
Wisconsin,0,0,0,0,100
Wyoming,0,0,0,0,0
