geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,42,40,1,12,5
Alaska,60,30,0,10,0
Arizona,34,43,3,16,4
Arkansas,29,59,0,8,4
California,41,34,5,15,5
Colorado,33,48,0,14,5
Connecticut,35,27,12,12,14
Delaware,28,18,0,18,36
District of Columbia,14,29,0,43,14
Florida,38,40,3,15,4
Georgia,43,39,2,9,7
Hawaii,36,21,0,29,14
Idaho,41,13,0,13,33
Illinois,44,32,3,14,7
Indiana,14,68,0,14,4
Iowa,21,54,0,18,7
Kansas,48,24,4,19,5
Kentucky,30,56,3,3,8
Louisiana,45,38,2,15,0
Maine,70,30,0,0,0
Maryland,46,21,2,16,15
Massachusetts,45,37,4,10,4
Michigan,42,33,6,14,5
Minnesota,45,33,4,16,2
Mississippi,14,46,13,18,9
Missouri,32,36,5,19,8
Montana,0,60,0,30,10
Nebraska,37,37,5,16,5
Nevada,16,46,11,25,2
New Hampshire,31,54,0,8,7
New Jersey,40,28,4,19,9
New Mexico,36,23,0,30,11
New York,43,31,5,18,3
North Carolina,38,40,2,14,6
North Dakota,56,22,0,22,0
Ohio,27,42,5,16,10
Oklahoma,26,49,3,19,3
Oregon,52,24,1,18,5
Pennsylvania,38,36,1,17,8
Rhode Island,50,50,0,0,0
South Carolina,37,35,6,19,3
South Dakota,30,20,0,40,10
Tennessee,29,54,1,11,5
Texas,44,38,3,13,2
Utah,23,56,3,15,3
Vermont,34,33,0,33,0
Virginia,29,39,5,21,6
Washington,36,43,1,17,3
West Virginia,46,27,0,27,0
Wisconsin,38,36,1,20,5
Wyoming,60,40,0,0,0
