geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,32,0,0,68,0
Alaska,0,0,0,0,0
Arizona,19,0,0,42,39
Arkansas,0,0,0,0,0
California,49,17,0,29,5
Colorado,49,51,0,0,0
Connecticut,100,0,0,0,0
Delaware,0,0,0,0,0
District of Columbia,66,34,0,0,0
Florida,55,34,0,11,0
Georgia,24,50,0,26,0
Hawaii,0,100,0,0,0
Idaho,0,0,0,0,0
Illinois,42,29,14,15,0
Indiana,50,0,0,0,50
Iowa,0,0,0,0,0
Kansas,100,0,0,0,0
Kentucky,0,0,0,0,0
Louisiana,0,0,0,0,0
Maine,0,0,0,0,0
Maryland,50,25,0,13,12
Massachusetts,36,18,0,37,9
Michigan,49,25,0,26,0
Minnesota,0,100,0,0,0
Mississippi,0,0,0,0,0
Missouri,66,0,0,34,0
Montana,0,0,0,0,0
Nebraska,100,0,0,0,0
Nevada,0,0,0,0,0
New Hampshire,0,0,0,0,0
New Jersey,50,25,25,0,0
New Mexico,100,0,0,0,0
New York,49,30,0,21,0
North Carolina,49,0,0,51,0
North Dakota,0,0,0,0,0
Ohio,50,25,25,0,0
Oklahoma,0,51,49,0,0
Oregon,0,0,100,0,0
Pennsylvania,49,16,0,35,0
Rhode Island,0,0,0,0,0
South Carolina,100,0,0,0,0
South Dakota,0,0,0,0,0
Tennessee,0,0,0,0,0
Texas,19,40,20,21,0
Utah,0,0,0,0,0
Vermont,0,0,0,100,0
Virginia,0,32,0,68,0
Washington,32,0,0,68,0
West Virginia,0,0,0,0,0
Wisconsin,49,51,0,0,0
Wyoming,0,0,0,0,0
