geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,38,43,4,15,0
Alaska,0,0,0,0,0
Arizona,37,38,7,13,5
Arkansas,34,50,8,8,0
California,37,45,5,9,4
Colorado,36,33,5,14,12
Connecticut,40,35,5,17,3
Delaware,47,47,0,6,0
District of Columbia,23,77,0,0,0
Florida,37,47,4,8,4
Georgia,31,43,5,14,7
Hawaii,43,43,0,14,0
Idaho,26,39,0,22,13
Illinois,42,36,6,12,4
Indiana,36,48,3,11,2
Iowa,28,55,0,14,3
Kansas,40,42,0,18,0
Kentucky,43,34,5,10,8
Louisiana,38,42,2,12,6
Maine,33,22,0,29,16
Maryland,30,48,6,13,3
Massachusetts,27,53,6,9,5
Michigan,35,45,6,10,4
Minnesota,38,43,5,9,5
Mississippi,25,54,12,6,3
Missouri,33,53,7,5,2
Montana,53,23,0,24,0
Nebraska,40,33,0,27,0
Nevada,27,46,18,3,6
New Hampshire,38,46,0,16,0
New Jersey,37,44,1,15,3
New Mexico,12,57,12,6,13
New York,37,47,2,11,3
North Carolina,32,52,2,10,4
North Dakota,62,25,0,13,0
Ohio,29,48,5,14,4
Oklahoma,38,48,0,8,6
Oregon,32,47,5,13,3
Pennsylvania,36,46,2,13,3
Rhode Island,35,45,5,10,5
South Carolina,28,56,1,11,4
South Dakota,50,37,0,13,0
Tennessee,39,40,4,8,9
Texas,36,41,6,12,5
Utah,30,52,2,16,0
Vermont,50,25,0,13,12
Virginia,41,40,4,9,6
Washington,42,42,5,4,7
West Virginia,34,52,3,8,3
Wisconsin,23,56,8,10,3
Wyoming,0,66,0,34,0
