geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,29,40,2,17,12
Alaska,25,50,0,25,0
Arizona,46,31,6,15,2
Arkansas,45,30,8,9,8
California,44,30,3,17,6
Colorado,38,44,1,14,3
Connecticut,52,22,4,11,11
Delaware,16,34,0,34,16
District of Columbia,32,44,0,16,8
Florida,45,36,3,10,6
Georgia,46,26,10,17,1
Hawaii,20,74,0,6,0
Idaho,25,50,0,25,0
Illinois,39,42,2,14,3
Indiana,37,37,10,10,6
Iowa,32,44,0,16,8
Kansas,36,43,7,14,0
Kentucky,36,26,3,22,13
Louisiana,36,36,10,18,0
Maine,14,43,0,29,14
Maryland,40,33,8,14,5
Massachusetts,37,38,3,18,4
Michigan,44,31,5,11,9
Minnesota,41,37,4,12,6
Mississippi,44,45,0,11,0
Missouri,44,35,1,11,9
Montana,50,40,0,10,0
Nebraska,45,17,5,17,16
Nevada,42,42,0,16,0
New Hampshire,39,54,0,0,7
New Jersey,47,30,0,15,8
New Mexico,44,19,0,25,12
New York,40,33,3,17,7
North Carolina,46,35,3,8,8
North Dakota,100,0,0,0,0
Ohio,39,31,2,18,10
Oklahoma,45,26,3,23,3
Oregon,55,38,0,7,0
Pennsylvania,34,40,5,16,5
Rhode Island,36,18,0,46,0
South Carolina,42,34,0,20,4
South Dakota,60,0,0,20,20
Tennessee,42,33,8,13,4
Texas,43,33,2,15,7
Utah,38,44,0,12,6
Vermont,40,60,0,0,0
Virginia,47,40,1,8,4
Washington,42,40,1,12,5
West Virginia,17,67,0,0,16
Wisconsin,41,35,6,11,7
Wyoming,33,67,0,0,0
