geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,34,46,4,14,2
Alaska,44,45,0,11,0
Arizona,41,39,0,16,4
Arkansas,25,37,0,38,0
California,42,42,2,12,2
Colorado,37,34,5,10,14
Connecticut,52,38,2,8,0
Delaware,60,20,0,10,10
District of Columbia,44,32,0,12,12
Florida,43,39,1,13,4
Georgia,43,32,4,16,5
Hawaii,40,30,0,25,5
Idaho,36,43,0,21,0
Illinois,44,31,2,17,6
Indiana,29,47,9,12,3
Iowa,35,35,3,27,0
Kansas,45,50,0,0,5
Kentucky,54,28,8,8,2
Louisiana,39,47,4,6,4
Maine,36,37,0,27,0
Maryland,45,37,3,10,5
Massachusetts,31,47,2,15,5
Michigan,36,41,4,13,6
Minnesota,33,39,8,16,4
Mississippi,57,31,6,0,6
Missouri,48,30,5,12,5
Montana,14,57,0,29,0
Nebraska,30,50,0,10,10
Nevada,48,34,0,9,9
New Hampshire,27,36,0,37,0
New Jersey,36,42,2,18,2
New Mexico,43,14,14,29,0
New York,46,34,0,13,7
North Carolina,47,35,1,14,3
North Dakota,40,60,0,0,0
Ohio,32,47,3,13,5
Oklahoma,41,21,5,27,6
Oregon,38,36,4,12,10
Pennsylvania,42,37,2,14,5
Rhode Island,28,58,0,14,0
South Carolina,42,42,0,12,4
South Dakota,25,50,0,25,0
Tennessee,39,48,0,12,1
Texas,40,35,3,15,7
Utah,38,53,4,5,0
Vermont,43,14,0,29,14
Virginia,51,27,6,16,0
Washington,42,36,3,15,4
West Virginia,62,23,0,15,0
Wisconsin,31,49,0,15,5
Wyoming,12,63,0,25,0
