geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,0,50,0,50,0
Alaska,0,0,0,0,0
Arizona,50,50,0,0,0
Arkansas,100,0,0,0,0
California,56,20,2,20,2
Colorado,50,0,0,50,0
Connecticut,100,0,0,0,0
Delaware,0,0,0,0,0
District of Columbia,50,25,0,25,0
Florida,51,16,0,33,0
Georgia,58,14,0,28,0
Hawaii,0,0,0,0,0
Idaho,0,0,0,0,0
Illinois,56,33,11,0,0
Indiana,0,0,0,100,0
Iowa,100,0,0,0,0
Kansas,50,50,0,0,0
Kentucky,0,100,0,0,0
Louisiana,25,25,0,50,0
Maine,0,0,0,0,0
Maryland,58,28,0,0,14
Massachusetts,34,33,0,33,0
Michigan,50,25,0,25,0
Minnesota,67,0,0,0,33
Mississippi,0,0,0,0,0
Missouri,25,50,0,25,0
Montana,100,0,0,0,0
Nebraska,100,0,0,0,0
Nevada,0,0,0,0,0
New Hampshire,100,0,0,0,0
New Jersey,50,25,0,25,0
New Mexico,0,0,0,0,0
New York,53,26,0,21,0
North Carolina,25,50,0,25,0
North Dakota,0,0,0,0,0
Ohio,40,20,10,30,0
Oklahoma,0,33,0,67,0
Oregon,0,0,0,100,0
Pennsylvania,46,27,0,9,18
Rhode Island,50,0,0,50,0
South Carolina,100,0,0,0,0
South Dakota,50,0,0,50,0
Tennessee,61,20,0,0,19
Texas,64,9,9,18,0
Utah,0,0,0,0,0
Vermont,100,0,0,0,0
Virginia,67,0,0,33,0
Washington,50,25,0,25,0
West Virginia,0,100,0,0,0
Wisconsin,100,0,0,0,0
Wyoming,0,0,0,0,0
