geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,39,36,3,16,6
Alaska,12,63,0,25,0
Arizona,27,49,2,22,0
Arkansas,35,40,4,17,4
California,41,41,1,12,5
Colorado,32,49,2,9,8
Connecticut,31,36,2,31,0
Delaware,33,45,0,22,0
District of Columbia,46,46,0,4,4
Florida,41,37,3,15,4
Georgia,47,35,0,15,3
Hawaii,73,27,0,0,0
Idaho,20,40,0,40,0
Illinois,47,33,0,12,8
Indiana,20,66,4,6,4
Iowa,39,46,0,15,0
Kansas,46,23,0,31,0
Kentucky,19,54,0,22,5
Louisiana,36,36,4,20,4
Maine,40,50,0,0,10
Maryland,44,42,1,12,1
Massachusetts,37,35,1,18,9
Michigan,38,32,8,17,5
Minnesota,48,32,2,18,0
Mississippi,46,27,0,18,9
Missouri,24,41,0,22,13
Montana,33,67,0,0,0
Nebraska,20,60,0,20,0
Nevada,36,47,0,12,5
New Hampshire,51,33,8,8,0
New Jersey,34,40,1,19,6
New Mexico,21,36,0,36,7
New York,40,35,3,14,8
North Carolina,46,33,2,16,3
North Dakota,30,70,0,0,0
Ohio,46,34,3,11,6
Oklahoma,35,45,0,15,5
Oregon,42,41,0,14,3
Pennsylvania,35,40,5,15,5
Rhode Island,20,40,0,20,20
South Carolina,30,41,9,18,2
South Dakota,100,0,0,0,0
Tennessee,35,45,0,16,4
Texas,45,40,1,10,4
Utah,18,64,9,9,0
Vermont,40,60,0,0,0
Virginia,34,47,6,11,2
Washington,43,39,4,12,2
West Virginia,7,79,0,7,7
Wisconsin,27,48,5,15,5
Wyoming,0,0,0,0,0
